SAMPLE ID,Rb,Ba,Th,U,Nb,K,La,Ce,Pb,Sr,Nd,Zr,Ti,Y,Yb,Lu,SiO2,MgO,Na2O,P2O5,CaO
ODP0129-0801C-007R-001/099-105,-3.979845547990741,-4.4955654341455835,-3.667218354376991,8.227762071929945,,-5.75125425471241,-4.649700861395636,-6.179444467034123,52.147211647102,-3.1161747632279075,-0.6922163230042848,,,3.52661494205344,2.5701318275934026,4.126870770611988,-2.8509199226687656,-2.9691133966792576,0.702548965094421,-0.043934439712256856,1.4650092560842083
ODP0129-0801C-007R-003/000-005,16.96843048527941,-4.562345148608645,-3.216781236688578,2.4410659128323875,,6.452680530846536,-4.077424287240829,-4.683268670122733,81.07221515592182,-1.9263110483812644,-1.2059677571752978,,,0.7552228014875766,1.1586150267054647,2.550975987537546,-3.0528725325645,-1.2969429873515201,0.45542613151428135,-0.09535420010214371,0.787993528052592
ODP0129-0801C-007R-004/077-083,-1.8744071192440046,-6.506079215334928,-3.6570446066004174,8.444487229672045,,-5.730514016133856,-5.180050268597953,-6.217366825142594,66.38158215347553,-3.6897844336054115,-1.6083073359970772,,,3.9726417223144956,2.902118048637753,4.414881940710606,-1.0596362969027098,-2.928714407588127,0.7300210147499122,-0.1074349028070348,1.2202638720510404
ODP0129-0801C-007R-004/137-142,-1.6099819554509542,-4.038277758936559,-3.3974267336490427,-6.486458903769968,,-4.855910242002498,-3.376537704706398,-4.71726432637955,53.36027911908475,-1.4215314555064156,-0.3632015054075257,,,2.081673102651222,1.8686499267693666,3.7030016351720256,-3.425734821127797,-1.4506108982297237,0.6083293371129441,-0.09568438216295927,2.1248223262010786
ODP0129-0801C-008R-001/065-067,26.69473596923297,-1.8910188395305134,-3.1982576477596645,26.311551416502123,,19.27814803090356,-4.870503671654101,-2.9326329691210233,15.322630538605184,-1.6476218569826147,-1.6772525413817085,,,0.7883456510799522,-0.8200979606021912,-0.5645424520693929,-3.355581600987712,-4.159406102944362,0.8619652936306164,-0.10763335626720846,0.6207548351850569
ODP0129-0801C-008R-001/101-106,-0.03519064787563497,-6.187532856288565,-3.2797796748255132,-6.432750066205465,,-4.646885647863693,-3.2986287128268454,-4.825160920110358,53.39247290584957,-1.9007798946309942,-0.6364659071800514,,,2.193130081141497,2.0664236946609247,4.109607371681585,-2.635887545937912,-1.1186390849304821,0.5657001052798063,-0.09411426290505523,1.587554177331267
ODP0129-0801C-008R-002/078-080,-1.5217238770763224,-6.289405198152825,-3.896178974833999,0.020962010810462672,,-5.257465317209092,-5.130975043333095,-6.007612546243968,68.82063263363956,-3.088933757263737,-1.5658868904035899,,,2.698042700477667,2.041504421477078,2.9299782823923044,-2.445787858185682,-1.099789922815777,0.6716532912469355,-0.018938482728595052,2.722010507288802
ODP0129-0801C-008R-002/133-139,0.6169046798544047,-2.4650840033045656,-4.085950446548905,9.143211642774766,,-5.202115862334903,-3.7259274759002983,-3.2544422214557525,65.56460274643212,-1.1789889304314345,-0.7989597010571199,,,1.3943170300875245,1.326222744200174,1.6557486841939495,-1.3359763779575644,-0.7236948199951474,0.8487895102983294,-0.032921392299791546,1.1892284172688594
ODP0129-0801C-009R-005/020-024,-1.7818379241189977,-2.926391950132993,-3.782904700881857,6.439995993260569,,-3.688836631901654,-4.276436580207577,-2.432147551964677,72.73950668316637,-0.6592823171797422,-3.5393569933847706,,,0.6112410314855046,0.23531313263928588,0.48779488238155455,-0.8125893670687034,-0.515763533883864,0.1259715816547775,-0.09938344201689678,1.2709753520184215
ODP0129-0801C-010R-001/055-060,-2.751861051192261,-5.399008999105278,-4.070068553119809,-6.498325271175572,,-4.019437981718109,-3.5146837740386294,-3.2305806988002663,71.41506058993974,-3.1827537094083382,-0.8270588829466652,,,3.6959491553532056,2.3428442798500626,3.4331900196649574,0.5159567738515207,-3.1002082270674682,0.5739103953547686,-0.09610617841425637,2.8309517891847875
ODP0129-0801C-010R-006/067-070,-2.184836837479848,-4.408844438311473,-4.143358140348821,-4.47082241210111,,-4.542913208951196,-5.117938044867991,-4.112601104945921,25.442135479584973,-1.5076626928015466,-1.768131945628947,,,1.1688354296985812,0.9822968770403993,2.2538657917019442,-1.1084272097244465,-0.897308593928078,0.3437874783393404,-0.11192007750152347,2.6104768415180235
ODP0129-0801C-011R-002/121-126,-5.44246453698802,-6.252425827907238,-2.027528913841549,-7.868710928820247,,-4.649820714352681,-2.9800484209953773,-5.183166382964085,67.35332434864749,-0.020552918055071423,-2.500025474732798,,,1.1855514694507754,1.3310558826193075,4.028883723217526,-1.5744513990520517,-1.1962611244496824,0.41101978112312576,-0.10279807434934275,1.5381861221126005
ODP0129-0801C-011R-003/121-126,-0.14204642662983247,-2.921554224800076,-3.8000698795949024,-6.140807830806405,,-5.053074177221978,-4.451825702117858,-4.859703141250888,39.16393226094966,-1.6381920039836713,-1.4489010084461675,,,1.507887820153206,1.7849793868786499,3.2572583440877594,-4.0664025250974944,-1.910229450664768,0.19101343998646758,-0.09712343097091214,2.2473718318349594
ODP0129-0801C-011R-003/131-136,1.0581757270301315,-6.122109621202423,-4.476406736436906,18.169263786943738,,-5.622161321644928,-6.077757124865215,-5.944730884494231,70.11064792359252,-2.8476938857247998,-4.070620772838197,,,0.8536315220508257,0.9043539292922489,1.237676739375189,-2.863321448451593,-0.8119085549874727,0.019138599480318153,-0.04202110692622188,1.565313421843026
ODP0129-0801C-012R-003/032-037,-4.347635165532051,-3.838153327100033,-2.7870851219218333,19.10783088350297,,-5.639530152426666,-3.7607694632050297,-3.485054585513467,54.56834381560218,-0.2592327927751459,1.6978348220194697,,,0.36325147922606504,-0.024527670018517966,-0.05984051138873525,-1.6684371348954414,0.399513415311179,0.018588526917747483,-0.030600182417669347,1.0018891694049614
ODP0129-0801C-012R-003/057-062,-2.767356920881607,-3.3656671803121623,-2.8773203214975487,9.584021359693446,,-4.460334254668267,-3.7460566848908323,-4.062601917344646,68.4653983572111,-0.34246138882554256,-2.029063307701488,,,0.3566300127786999,-0.18267721969585438,-0.06739026249304203,-1.1890673197130113,0.42951341531117926,0.06014172182482813,-0.10031507622605895,0.8139707813048833
ODP0185-0801C-015R-007/031-034,5.901823849862689,0.3042336345422143,0.41604163232584135,19.85549683998089,,12.71964504416493,-0.1817329754643522,0.9266912356981551,10.780341141777935,2.8439484180945858,1.3152991493265596,,,1.6131385218797298,-1.0172608413705513,-2.3101705376168544,0.7115875046332079,-5.082110255122771,1.0701884084393587,0.05974371313352428,3.919132741105198
ODP0185-0801C-034R-001/093-096,6.18291574965724,-0.24475804726280193,0.36215344803795535,31.53985896115099,,1.6180828333705728,-0.9972416453029869,-0.08263074882520627,2.2267244751512605,0.7012039613312115,-0.036907470374060836,,,1.7962420689586729,0.4534041100330626,0.7585763583730554,-2.2796390454531448,0.30352353365663287,0.05792819215942391,0.01552381150249646,-0.07197905679549343
ODP0185-0801C-040R-001/024-027,27.18823730020856,-1.0228338105453476,-0.4140229700375524,71.79967283772376,,13.632252025042497,-0.9993573826268562,-1.0203815482948828,-5.141765096068284,-0.8950615317734796,-0.9081626159199052,,,2.2360733244383235,0.327107659733084,0.5456244654284124,-8.055003603894285,-1.2228937790947514,-0.7590620536260366,-0.008943709815671802,12.722662903399666
ODP0185-0801C-044R-003/023-026,11.577221764845524,0.3002555762283641,0.024376783383677214,64.06216870612019,,6.3920313338158286,-0.9106182874120767,-0.7210774067626833,-3.166275879756059,0.55259941368241,-0.8486844639296613,,,2.7416161265368473,0.829967121839589,0.9254503535582828,-3.0071134132405035,-0.47984649971397353,0.28288745040545527,0.005647112086105993,1.837078377615022
