,Rb,Ba,Th,U,Nb,K,La,Ce,Pb,Sr,Nd,Zr,Ti,Y,Yb,Lu,SiO2,MgO,Na2O,P2O5,CaO
ODP0185-0801C-028R-002/036-038,-0.34314037398138386,-0.2497316658418458,0.17169878226731328,0.0830314565469914,,-3.5806017042632003,-0.9893824297425882,-0.27725545223429826,-2.5086532818713296,0.6112398056641766,-0.20361404677171002,,,1.2129544917732709,0.5273624464141538,0.8154290406834255,-1.4878078974419395,-0.31278442938752793,-0.2109511665841315,0.01033323940017239,1.440247296013787
ODP0185-0801C-028R-002/100-104,5.702863541747221,1.1094327450868489,-0.5166960693714262,52.289885757523265,,4.831058161343772,-1.4859374160183956,-1.4082986417909957,-3.859099119720794,-1.1870575168228568,-0.9922438809346446,,,0.45504363894300326,-0.026624314941024352,0.20745391556881998,-2.9117965279252758,0.2732974877347045,-0.45846194210338753,-0.022282520073315826,2.6349168924839503
ODP0185-0801C-029R-001/016-018,-0.5499497148856892,-0.7424332185828624,0.39101223365469595,26.990513788522556,,-2.0473672765611135,-0.9367253966322142,-0.04161811931839132,-1.5240100026840189,0.7406531282000808,-0.07412073577022937,,,1.3378679186133624,0.589427678602851,0.8256964429562217,-2.860743570966598,0.17990473459264322,-0.08396353817820046,0.004603874008779235,0.6880209432045064
ODP0185-0801C-030R-001/003-007,20.4674949815164,-0.5002973177256271,0.3632998594613448,5.459855536847539,,2.2123825794092893,-1.26284442418899,-0.7977266404981673,-0.9846886803242949,0.7855086010834782,-0.7736747417423189,,,1.0383875020756648,-1.8374415541239681,-1.697523564027538,-3.0279994329643998,0.5326595782662586,0.023556850180255218,0.025583615953815947,-1.2055087094345502
ODP0185-0801C-030R-001/111-114,-0.33100223840633436,-0.23714588724030738,0.254374944367985,0.38558431239250357,,-3.218252062263831,-0.6734371786862567,-0.5253118689521017,-5.261613629821728,0.23386362756390078,-0.26716156650565814,,,1.6844350440853777,0.2403393539989196,0.5799145779370569,-2.0616308143128492,-0.3853066671170424,-0.20228457586874216,-0.004375483053588675,0.31661396599569436
ODP0185-0801C-030R-005/039-042,7.951147329620459,-0.6016600644594847,-0.33698268022723465,9.175874834753486,,-0.7952740886007867,-0.41530294144030666,-0.507232578204607,-5.8860773277169605,-0.7880433273222058,-0.17530758776475697,,,1.8475137996772393,1.5029484967363027,1.7700287994278803,-2.4674786628083965,-0.27640083111173386,-0.28105557055115593,0.008922895099884115,3.6332637099760365
ODP0185-0801C-031R-004/043-045,-0.8968128338794773,-0.012001664195817607,0.33324980580371033,-0.9062964990174489,,-3.3904537842265485,-0.6429187025387186,-0.5537665028559591,26.00851282536753,0.15497898425258416,-0.42923481475923886,,,1.9075448977008236,0.333504364611656,0.8713378216756169,-1.4877049201848536,-0.5853066671170417,-0.16776447071998213,0.00017986632326649765,0.556333371752487
ODP0185-0801C-031R-007/007-010,23.45950196077148,-0.31749778436982834,0.2754184587387998,1.788644981973842,,3.1176407140189957,0.2449283992820579,-0.4045411201298039,-4.927828944125207,-0.12754930767763994,-0.4200888083902168,,,2.385549922715583,0.0927295974715836,-0.2713612504614744,-0.9746909939382817,1.2477936210921294,-0.5042165688308025,0.005922855781988812,-1.5632648022184625
ODP0185-0801C-032R-001/121-127,69.12592472942565,-0.7116927408684977,-0.47648463550642806,-2.925043296764496,,27.489320185061523,-1.278623006111447,-0.9366584635749442,-5.792661160310843,-2.5123811689234867,0.24341862774494505,,,-0.10317250668637179,-0.1297357448712182,-0.0478600299356815,1.3521890338984974,1.523599168888266,-0.5476211620497482,0.01923710028788564,-5.078254183836205
ODP0185-0801C-034R-002/036-040,42.771227058078836,0.26915577691708625,0.2634792379146016,24.395160806074816,,9.88283656362092,0.05102731988282905,0.1920802747116106,-0.7268932562259556,0.5273484565042095,0.05487617246454235,,,1.4526864294984048,1.2136058530412548,1.7530547652395114,-1.3237878895909319,-0.7147836244595549,-0.3041778314261365,-0.011347559072423213,-1.237821855903011
ODP0185-0801C-035R-003/100-104,1.5257032284272245,-0.14212353371565212,0.36487574147709445,32.13448351363518,,-2.7864924883970237,0.45752939239433665,0.9229554621387059,-0.9329087085804595,0.6865661115766537,0.19106349924278732,,,4.563823653016479,2.1533417083987985,2.6886811646035405,0.41890670726230184,-0.5480357378978464,-0.013776218978539312,0.008948606050911384,0.35897384807096167
ODP0185-0801C-037R-004/106-110,-0.026080644673835973,-0.3606140883360349,0.7174184459226893,0.12261115050210236,,-2.579930202771817,-1.896524307286941,-0.9063615255789497,-6.343391175706776,0.0303281165595628,-0.30813818711069274,,,0.9158298237290357,0.7155026136959748,0.9702522234424666,-1.0138287273818136,-0.5244426461628233,-0.17559099093788566,-0.011014131213561429,0.8310994125026525
ODP0185-0801C-037R-005/112-114,21.044398635847042,0.3691768234124484,-0.002953043135160982,7.218864744261107,,2.420268401834597,-0.5768312088058822,-0.27151258529867395,-4.510769845604472,-0.8688016096348505,-0.3281151110651237,,,1.6720750481050448,0.7486727786813638,1.1501003066482536,-3.366672442706502,1.6738708784293204,-0.2929608893278677,0.03290818944873605,-3.6312488685939757
ODP0185-0801C-038R-001/022-027,5.8721265523985045,-0.1123329752199953,-0.5106325424814915,21.35377329332685,,-1.6127647029147663,-1.3107191375994143,-1.0494916201608557,0.16332811596695773,0.882373576188491,-1.213685471981929,,,1.65241150218265,-0.6928233729639501,-0.6530399704950032,-3.7124259024021526,-0.7102533707449439,-0.21908422654290804,-0.01136252225796755,5.040612008523945
ODP0185-0801C-038R-003/053-059,28.72305313806478,0.4751856162857193,-1.5590077688284802,24.999898493732395,,6.491118686532015,-1.1114644964748992,-1.6983257657736974,13.438940259532046,-0.0999358124753913,-1.7602346281947128,,,-0.40539001814424935,-1.7257274901604873,-1.682520175708019,-2.202766336599261,3.14923745103248,-0.11293013578155264,-0.04388253134223438,-5.301844832750335
ODP0185-0801C-042R-002/034-038,5.534677902063937,0.04079171585912578,0.10931687686064318,33.18502435811661,,-1.1777532441599017,-1.4026004621741572,-0.735462674691818,-4.945843717400756,0.3431478238010035,-0.48105433310457535,,,1.1610482199225132,-0.04276866019934378,0.13351060076777,1.2265056103305625,-0.6827859429201304,0.035598057881798706,0.015144706826599325,-0.5055157843330207
ODP0185-0801C-043R-001/013-015,-0.9459282667241871,-0.11808089316663639,0.42629070646472234,-0.44829846515786365,,-4.016564254908871,-1.313486299049032,-0.7970184793192034,3.068410313115078,0.3476104140192291,-0.5831581029303798,,,0.38524953725569233,0.37159609407288485,0.2902318580259404,-1.7040969462581046,-0.2624775695642825,0.004271320978446624,-0.017417354933426138,0.5430521053567041
ODP0185-0801C-043R-002/101-104,46.44162029464519,-0.13336177859152487,-0.018203790060747238,3.252229638323703,,20.696925255356966,-1.4754290631814841,-1.19631797704937,-4.869095060933468,-1.108534255177906,-0.9705246121032332,,,1.4206349279150405,0.6924225868760239,1.1761124027553658,-1.0220868991864904,-0.7144886447602987,-0.12559775413480523,0.005976709496878341,-2.5786761676421275
ODP0185-0801C-043R-003/050-055,81.83102114638757,-0.8962818640310699,-0.07919160102841216,-0.7166522138967757,,35.14129149740663,-1.1356354732605993,-1.6716941663983294,-3.9104328542885014,-2.323901737924286,-1.0701590536640735,,,-0.3362480726855459,0.8483360313898549,0.8729444161213911,-0.2815975106561268,0.04193454187854506,-0.7631381555794623,-0.023208688637432986,-3.2994001732239013
ODP0185-0801C-046R-002/048-052,20.22774375821193,-0.02038880857655201,0.14567370727319817,3.8778562470846376,,4.63176162885266,-0.6386037245353853,-0.024155269834880144,0.9709584848322166,0.33308510256325263,-0.044218220054435875,,,0.07670181871052151,-0.41781419635799644,-0.35826775150355683,-0.32018758851857854,-1.409799886662265,0.16776033414726665,0.0291892285178377,1.410835822702639
ODP0185-0801C-050M-001/029-032,0.2235830573959101,-0.21889371909004973,-0.7189520862888212,0.7850045922243174,,-3.568809260755899,-1.010826342643953,-0.7614059988004591,-2.158918840670311,0.6943352736653372,-0.20095412625707532,,,1.7523158881325323,-0.39550582196022077,-0.40073682017499124,-2.027709793331546,0.09101818859128219,0.2746883276551131,0.007048022211909255,-0.003963358696987385
ODP0185-0801C-052M-001/047-049,-1.434112264901465,-0.8950209268663223,0.18206004116925367,-1.5621305735772255,,-3.3356547059023702,-1.2477203293860466,-1.0544598290546503,-2.028453957581992,0.6547588305236047,-0.7780924311467547,,,0.06512818036164703,-0.2908132405728967,-0.39558184039864486,-1.5941691207536124,0.206765633777394,0.08039081021203032,0.0006195588207643099,0.28653396387198704
329-U1365E-2R-1-W 36/40,6.121312482381159,1.2509121402395147,-0.43283735746397045,0.35390986150686565,,1.906027663213016,1.4981488172679658,1.2835583338619871,9.553407210333194,3.114530022008288,2.0152128106261182,,,-1.6548830149578544,-0.14233716659439644,-0.15867085911816226,-0.10257356312835242,-0.3985702597656484,0.2836719266653076,-0.018644827226421024,0.9085793361512149
329-U1365E-2R-1-W 65/69,0.5927879020548972,-0.19963635815947656,0.15675530391326387,1.0674247239931138,,-0.3223933588606236,1.6449956699261823,1.5949056785008064,1.0895904601045587,2.988319697969013,1.954592041035764,,,-1.5793281702407125,-0.12172887552997835,-0.38315914898254366,-0.9283164146383314,-0.3699278213911299,0.19312482785383267,-0.015426100957204286,0.9385991375710621
329-U1365E-3R-1-W 130/134,1.4501014537354613,1.3623629602371037,0.12191599637545059,1.2648015943204645,,0.36381391011613307,1.7210107996853874,1.5779468052054195,5.669629193215151,3.0874869249132795,1.9611808470119039,,,-1.6305812085916411,-0.25239157445123617,-0.5110566934488032,-1.102761140459755,0.0767090829922985,0.25758500938517903,-0.0152751425070132,0.6437270547689824
329-U1365E-3R-2-W 20/22,1.2686434136273808,0.10236346747767378,0.06043542073416974,1.1774466685409466,,0.8591473820665423,1.4334447745388363,1.4068413382036882,9.27196397209818,3.3680564069008705,1.731858972532054,,,-1.6743054788522533,-0.24351430993570045,-0.3589277925910439,-0.609426635350971,-0.45269547659400633,0.3051846503670328,-0.0057874762901587995,0.8755598301028886
329-U1365E-3R-2-W 22/24,9.113715562543838,0.4259898328310232,-0.39422708700447495,0.3265011479885196,,4.040246979708204,1.5420525044619358,1.2686309323178513,9.9778214262851,3.1146327820798376,1.8827976618771682,,,-1.5410458081922558,-0.20042720884347442,-0.3423443117745517,-1.0151992275863861,-0.6799514062617424,0.2188293451036456,-0.029039722401672546,0.7329013888502001
329-U1365E-3R-2-W 52/56,11.654427832933878,0.4367033718765825,-1.2425285990396469,1.6926463152410332,,5.214401899958069,-0.469951093235919,-0.15258653733368632,0.9431515559014105,2.1717282478315703,-0.09761262090782719,,,-1.4635116601536753,-0.3361009032466864,-0.15002798494556924,-1.0047352533123046,-0.8190056917357351,0.18176519290748683,-0.014844499175970208,0.3728760994870619
329-U1365E-3R-3-W 33/37,0.025551816799183058,-0.5492258241580108,-1.4539614707871988,-3.093748255622713,,-2.162143360036904,-0.2696718565405134,-0.40647789545424917,-0.5309817220184812,0.06965089597989227,0.3335892993993461,,,-1.4705406314396816,-0.2514230110974216,0.019600928061915823,-3.366360980885446,3.4283841097784578,-0.310675003863111,-0.018051121613219534,-0.8233381504843305
329-U1365E-3R-3-W 112/116,-0.06064160231914517,-0.8542332603123681,-0.918476448312827,-0.8905400929484486,,-1.6706439668257047,-0.4548556624070046,-0.15434588488594603,0.06979041662662233,2.5068641147346202,0.6857126846259076,,,-1.474246596319725,-0.24075737611549197,-0.16301573901043565,-1.81821623593693,0.41228954383256156,0.1189210553743405,-0.01580328378991981,0.8176613457206994
329-U1365E-3R-4-W 66/68,0.05176859752355156,-1.0680690765854794,-0.710121334263165,-0.6560934038234758,,-2.0122267976532724,-0.3799014324427574,-0.026921714231322724,-0.6711976134503956,1.7219826858330363,0.20314376170494786,,,-1.3842783723279322,-0.1750322406799052,-0.1293570232890202,-1.0451644841596703,-0.7905221922442012,-0.065365997129605,-0.019228763813437785,1.33051948685587
329-U1365E-3R-4-W 68/70,6.823296542115429,3.5337814773123215,-1.1224072241888485,-1.474251407722995,,1.5282198260453255,-0.12175425162466968,0.29606856252891767,2.2273396392099087,2.851929936768016,0.6473607131496264,,,-1.5057470162459152,-0.3455907953791053,0.0023516932178289096,-1.5868755568918544,-0.5734159890147623,0.2489946135600989,-0.008454683433180676,0.00010000804572740662
329-U1365E-4R-1-W 22/24,4.546519862533315,0.5358017330916687,0.058140211695692834,8.933000862032396,,5.297037878671552,0.6246055867142739,0.7285404631123686,1.9887256728291232,2.8993414273758313,1.2145436306784623,,,-1.716127091292539,-0.4047212140637182,-0.588044072434978,-0.17512268014985466,-1.1715088790470949,0.4820426993560276,-0.050302416618326073,0.8948920109763776
329-U1365E-4R-1-W 24/25,10.900311846029306,1.531806319957059,-0.01485760176838613,10.308182553930255,,6.827776366316697,0.947674514145644,0.7801842098933562,3.7078558475750607,3.0013840431991583,1.2921427144853421,,,-1.6701281673611375,-0.2671045076693872,-0.5976149880180648,-1.1615235859793316,-1.5461711463358618,0.5387537475671129,-0.04467205286029896,0.663918561735839
329-U1365E-4R-1-W 37/40,10.554825724469902,22.863008937165826,-0.6671805109896434,1.906908209311862,,4.720280210393278,0.6550238213768838,0.8062231749406354,3.760076363214371,2.914326602249343,1.43249313461373,,,-1.5442337915365618,-0.21436731064039982,-0.24791042768271154,-3.0087768833318407,-0.7059115144562407,0.5889890085943992,-0.04590822962224729,0.7720916150862642
329-U1365E-4R-2-W 88/92,1.3000156907874603,0.8055384131108714,-0.25456283892550835,0.39122825740814626,,-0.2199896978131699,0.5291269869289441,0.9239649298379442,4.474178787067125,2.4206644680405884,0.9967525731673073,,,-1.544522983347373,-0.09201182751880221,-0.2188658171416078,-1.4286210088994267,0.6129200723124066,0.3204417134551987,-0.034807084246214884,1.0457751410306706
329-U1365E-4R-2-W 137/142,18.646689614701252,2.9304940952371785,-0.32644657451782755,2.8493811088837897,,12.69794218550653,0.2995710528688318,0.6029820158997019,4.135695952110143,2.2506931676187434,0.48244254256566155,,,-1.9091305092234707,-0.5259584016254246,-0.586330862148885,-3.9493725712647745,-0.9806136996086483,0.3390106706610192,-0.03462307790848593,0.23843600845419033
329-U1365E-4R-3-W 10/13,24.171097897242237,9.20292630803005,-0.41863908161623353,7.6731731656520745,,17.764368001948213,0.8527078171403422,0.6317272941697611,5.057299346706673,2.716324000013243,0.938913120701657,,,-2.141716550682622,-0.3188132545808928,-0.45871361075111583,-2.907139233132604,-1.5642359508618542,0.17817316312624376,-0.04218959581893608,-0.06687657318063955
329-U1365E-5R-1-W 8/12,23.16468694928052,4.545664796260973,-0.3459303993497669,4.005082542995366,,14.63749272616986,1.07664010588321,0.9498411764575918,8.015106937730142,1.8745545347023134,1.5944657856433375,,,-1.3108222186281768,0.039443673376189814,-0.01994156243871892,-0.9052847080446327,-0.2384919436624271,0.1903346735712983,-0.020802042194093484,-0.07070984092095678
329-U1365E-5R-2-W 89/93,2.202913984187646,-0.16539576758047125,-0.2279722876207031,0.5447606045710702,,0.3025761069080093,0.8110839277089896,1.1171608737501524,18.532207429747075,2.1356356571017643,1.030887516122517,,,-1.2905298585740592,0.2278565853718506,0.07638844712700976,-1.3223070415231177,0.25535184705799363,0.040774600393651106,-0.018715277036768424,1.235566293782595
329-U1365E-5R-3-W 29/33,1.1467321552386966,-0.03905447924351668,-0.5088670930063314,-0.6685714084258514,,-1.2408861154398525,0.7056771098397325,0.6086589668670435,4.417463486698256,1.7623419843056105,1.1993946780084794,,,-1.6686892513966285,0.21114907982497755,-0.05901008244686512,-0.8996234048504945,0.08359414831517942,0.39099375544690984,-0.030716373742136482,-0.3300649957090176
329-U1365E-5R-4-W 53/57,35.13410789391928,16.883228536622756,-0.3232252530785581,5.450839588567447,,29.267332029139492,0.6574048565510191,0.5316339806429013,6.1017633779093945,1.8076673976314694,0.7948141846305452,,,-2.1033356343822716,-0.29157566748497743,-0.33388331587303277,-2.9443818727049873,-1.2836950126558442,-0.13050120496599016,-0.05545942079809854,-1.0749041073729089
329-U1365E-5R-4-W 86/90,14.629968232985918,4.576719026802314,-1.4684992528387282,0.4396793021358376,,13.233695649327135,-0.5264455590203516,-0.32650953126661,-1.48584954722706,-1.735710446883374,0.3365941673863775,,,-1.3376723851376093,-0.4436298910058465,-0.6133800598714627,-1.8961298580808332,1.8548913422691475,-0.07047837308558647,-0.028175798609957295,-0.5628823477374212
329-U1365E-5R-4-W 144/149,-0.6822610994501139,-0.8428930753027628,-0.529961121140035,-1.7238988837567153,,-2.071171638287887,-0.05235528412222168,0.27339634038747684,-0.6131349941727486,-0.30454100377180815,0.9320564453229636,,,-1.1262199335709129,-0.13275077080063014,-0.619801757406429,-1.513644389555914,2.3328601088387817,-0.07262038079577593,-0.014359848850454326,1.2065694526958826
329-U1365E-6R-1-W 8/12,20.212630235507056,8.999772689499423,-0.7421171122350081,12.652725343376886,,26.637490805505713,0.4315315204210841,0.7167805676753156,14.884049459135518,3.9336200909553605,0.5974428727031524,,,-3.063578315410888,-1.4608776543140722,-1.4146332702682463,-1.6378650898399698,-4.22056765129504,0.5641823175285894,-0.00969817566984367,-1.0710322977177054
329-U1365E-6R-1-W 26/30,-1.4085930521351429,-0.9748453472352175,-0.4564241417990952,-2.416822598768319,,-3.867758809187599,0.18443637690987513,0.17016389592047965,1.676035973315721,0.18694635129507997,0.7901542293042363,,,-1.1842795271386164,-0.5613568650235798,-0.6201940035845919,-2.3912260903960316,3.14884365438121,-0.3150483877874626,-0.02017197035101749,1.5868237836954577
329-U1365E-6R-2-W 19/23,0.5961158525894605,0.7582304085273752,-1.022553968805718,-0.4746980853027072,,-3.589940291023522,-0.23396058627651817,-0.20743110672774412,-0.9772970979945192,-0.007990076655937095,0.19837548837430585,,,-1.2216806099368238,-0.07894034665035399,-0.43358857792867234,-2.337855843952326,1.8333425318308372,-0.2592978117539948,-0.03253136352811786,3.0068241350607927
329-U1365E-6R-2-W 99/103,-1.3652927472239063,-1.6289296085054594,-0.4759585123283133,-3.262723430919756,,-5.412454823943733,0.006317985177973551,0.11687387362670254,-0.298156581550141,-0.15760602211829067,0.6576675939184726,,,-1.109647118481499,-0.5544637807691846,-0.6354238476407525,-1.8377239171669686,3.015691651034081,-0.3433344344699707,-0.022636818620938914,2.1646220396709523
329-U1365E-6R-4-W 8/10,18.70451017411033,0.6721551445538396,-1.4329247884366505,0.7400898005766416,,8.666070624456406,-0.3306842704635784,-0.4876777186949468,1.5521232654988548,-1.1234831453142773,0.2383394711066389,,,-1.288018241442793,-0.5568569577033493,-0.6640970321256106,-5.105762184564632,0.8208521917202178,-0.3834653820247924,-0.03229909402912706,2.6084662470873035
329-U1365E-6R-4-W 10/12,0.5632576435252092,-0.773381311529463,-0.7787111840642376,-1.3839920128309058,,-0.28331976354998645,-0.08261395792155257,0.2585517856312767,-0.20563538919212565,-1.0870923510125792,0.8956555459867017,,,-1.1896595833162227,-0.1973129718412414,-0.703162989401263,-0.47475440564475946,1.6848463403390213,0.08394924064090281,-0.027674434428015635,1.2662792907563496
329-U1365E-6R-4-W 19/23,34.22358476399461,16.906361317510058,-0.980699496179261,5.2208447684848185,,42.664273260663236,-0.12396130722381216,-0.20820473430024578,20.654693867570995,0.36739061182940524,0.31835867642036586,,,-1.22247156725502,-0.4235214008930228,-0.25810666680543903,-3.49858021549057,0.9798743772051255,-0.7561842242641861,-0.0025913507676684627,-2.1945109191524867
329-U1365E-7R-1-W 41/45,-1.7405211865206383,-1.4143264510630522,-0.7349273827535378,-2.16071645689898,,-2.550326573750956,-0.5320051337837204,-0.22209313720012425,3.539421254988617,0.6770633513534783,0.43498627263075296,,,-1.1407790810976626,-0.2846982699398479,-0.35638453465959596,-2.2105830601784433,1.2820776445115332,-0.3250800106457761,-0.016888217070299694,1.527153080172278
329-U1365E-7R-2-W 131/135,16.370248304419725,1.201290405403547,-0.9139353695910126,2.7437936358368256,,12.14936467660126,-0.1349150449018004,-0.2139663886461327,8.90486088008536,0.14883851618245547,-0.07750091751327615,,,-0.9516662551239539,-0.41926205725438503,-0.21333672691686,-5.455085668488053,0.07487279199921737,-0.33629770530954195,-0.005337183947249052,0.14990376389019033
329-U1365E-7R-3-W 0/2,27.947544984905697,3.807884491785626,-0.6914492382287847,1.4598007026509863,,29.13573460568201,-0.1412960466822626,-0.2516252880490244,8.569606061045494,0.09341895471230455,-0.027656121328429872,,,-1.3450603788374993,-0.987779417831395,-0.7755040007076808,-5.007849918748526,-2.0831938558774246,-0.3395715110994093,0.00039771016658042557,0.1170625146564852
329-U1365E-7R-3-W 2/4,65.20931092755237,32.334416139027624,-1.0840748463344616,15.663956711690554,,119.63268731437672,1.480235469879406,-0.8540768853064193,13.398423011032365,1.9637063213171064,-0.2596394036600018,,,-3.0251087704628152,-1.5824533452286111,-1.7219279006877999,-4.67350682646547,-2.8553509994773476,-1.4868663316405633,-0.038516919203847255,-3.997472677267141
329-U1365E-7R-4-W 0/4,-1.693552621516821,-0.9618685740455102,-0.8612409863968669,-2.479171916407391,,-3.895036034528506,-0.16983450778171494,0.1518781637925053,1.6962575286044146,-0.163816387641897,0.45625825308765444,,,-0.7727422267255872,-0.4942135243654935,-0.38009169675727206,-2.8371663760730925,1.3715356649642771,-0.5581083384465386,-0.0013900506151751368,1.505176786003874
329-U1365E-8R-1-W 41/47,53.96859089395114,88.37964786419164,-0.6658979401421796,15.717005757811908,,100.34719003388732,2.158675591658765,-0.5980731344535859,7.40131445265784,2.105061476138101,0.04723654392700727,,,-3.2664345212931716,-2.2311941344696757,-2.28480037320553,-1.998537324382788,-3.1950257043176187,-0.9126537863283259,-0.045953644039976815,-4.277788792572229
329-U1365E-8R-2-W 49/53,-1.7948972732305217,-1.774612236263785,-0.7274872193965776,-2.8302319188965757,,-4.312789724878786,-0.21371014233442986,-0.21740987699206782,6.050357592748199,0.8870195134038017,0.26566241088819,,,-0.9200240541392848,-0.37995655880183676,-0.2878446000388335,-2.9570076299335923,2.755874724215862,-0.12218770916726518,-0.015246949285303776,0.6100494685614617
329-U1365E-8R-2-W 117/119,6.854418456357731,1.7097249578235645,-0.761726372064139,-0.5406911665634841,,0.39920819947455755,-0.15034717763891248,0.11013500943895016,0.8705974258428526,0.1438868022329487,0.4573680810469414,,,-0.8263195355899327,-0.6689427718394638,-0.5288622025530207,-6.506652435948816,-0.58755059034835,-0.6255585799373509,0.00042438996649650507,3.23228332396714
329-U1365E-8R-2-W 119/121,-2.7327303546715407,-1.394931441731109,-0.4855953495279468,-0.716046613232455,,-4.102439256476053,0.07257498782448812,-0.09115199114943584,4.854497332018894,1.9352854635238321,0.27417981128288327,,,-0.650285699961604,-0.5475727794748799,-0.2491129027541108,-1.6670112865676927,-0.10520493038261503,-0.037625334846569825,-0.013737845391835021,1.4307791518520556
329-U1365E-8R-3-W 41/45,-3.125268602698478,-2.208862865748222,-0.6017815108029622,-2.0108091843295357,,-5.607490216035512,0.06592348425928662,0.08209762120140285,0.13781989500842862,0.6006828253719174,0.47295771158674826,,,-0.8231794817065574,-0.6527511025458401,-0.29658147656895695,-2.9822494287445522,1.734937285849555,-0.5286978832468323,-0.00579730456453216,1.0174748956759778
329-U1365E-8R-4-W 8/10,21.16809205535217,1.5693569098359175,0.11187960287194998,0.9367136099829554,,16.199390111930896,0.09764050163661153,1.3699858671388405,9.531510245303753,-0.6803873278749029,1.9934933400570625,,,1.1190258239270978,2.81631648866024,2.8649331674264396,-2.1720173887437753,0.02476977650721235,-0.4273372125504489,-0.11606443056552906,-2.298513113066228
329-U1365E-8R-4-W 84/88,7.0431234663317275,0.443735383970014,-0.02937984297222851,0.6447863657254165,,2.733824835386161,0.4907117190535413,0.8488406145748311,6.802946611089876,0.7721658977831956,1.8444275790702314,,,-0.22745774345257885,1.8023640404733623,1.5038839498938028,0.6060178771594451,-0.6862603861227212,0.22303510233222745,-0.0610145407756717,0.09017576211740952
329-U1365E-9R-1-W 84/88,0.43134416518530155,0.4081392983020006,0.20337035879585064,1.0707735015786048,,-0.775114119175798,0.3712923965371777,1.2953737803103111,0.9310145778220109,0.6344092296964678,1.943243827507679,,,-0.1845845047756285,2.397915390180331,2.196328910949666,-0.6750981337919342,-1.2025788665129031,0.04847166551623294,-0.08301542574624418,0.9789647630126268
329-U1365E-9R-3-W 138/142,1.8173248026437783,-0.08861617056216198,-0.08529307486498139,1.7887441631473302,,-0.9327194639861158,0.17838433962523048,0.5424343735541752,1.811932869112436,0.4247795059534294,1.6754319679788932,,,-0.11780926096445654,1.85849443983538,1.5992429903183343,-0.8541786351956802,-0.9975576282085061,-0.04606434450869967,-0.0230509488118881,0.7481393718766522
329-U1365E-10R-1-W 46/50,-1.287264980005077,-0.2679173452415833,0.12963929361811033,-0.5350670055761375,,5.445244329489633,-0.001554292022124315,-0.15701216232740123,15.470858954849586,0.3813610331827606,0.7118302008817068,,,-1.8502850773481896,0.986468778758681,0.5453728091747294,-0.3218559589984906,-0.4097500186098779,-0.010915533906582287,0.0028288659821927575,-0.1480761683248364
329-U1365E-11R-1-W 75/78,16.81024135464162,0.14724823692531075,-0.07532207816273617,1.7360939056179143,,5.560513054967618,0.344088298737276,0.3853109652081521,2.860690477133348,0.9058475517466809,1.4169215850824184,,,-0.30929209751281306,2.189019274634324,1.5873465977146513,-1.6069739089099215,-1.4677318874035201,-0.018807383389894294,-0.049118449956604554,0.5771460574115643
329-U1365E-11R-1-W 100/104,11.05320563956316,0.31847683865326815,0.027216719850891025,2.5711855170038547,,3.7834836555790394,0.4507257930274635,0.5711834676771641,2.821461869260366,0.6923153755671789,1.612697391975491,,,-0.12431934050963633,1.6898530124501843,1.2678366525465954,-1.057904458527375,-1.2452547988273475,-0.05566783236393569,-0.06810173139560921,0.9408790276260159
329-U1365E-11R-2-W 0/2,18.12161361328871,0.1644365046283074,0.3308127437876114,6.971059061189313,,8.802989422363302,0.18505892493318132,1.0014719948888207,4.282073897357309,0.9114437966990945,1.9307073876632952,,,-0.3544493789324754,2.28046377899023,1.8947726286580586,-0.4584981716901382,-1.2286847714618832,0.13725984267566593,-0.0973771924607448,0.24051966039121098
329-U1365E-11R-2-W 2/4,32.2429374407897,1.6544126248593105,-0.16496213458366182,4.69308519681545,,12.335125460233826,0.18069816899764746,0.3662072896194468,4.305566959123406,0.5882688163675285,1.0915297228892094,,,-0.28437162204693944,2.1755841676843817,1.9084701044178134,-3.9535649646680255,-2.1884286478295065,-0.1089958281107033,-0.06958353703062631,0.49838891753796233
329-U1365E-11R-2-W 89/93,30.843766682645864,0.09837745113933771,0.04457040638759846,6.285986704223154,,11.983240602254934,0.44481935297571873,0.9286335434837012,5.61009488386919,0.7334642558455968,1.80885272627423,,,-0.26954458052913033,2.3234148751546275,2.1034900439975788,-0.8837962515909012,-1.4807405131670244,-0.04576197032469631,-0.0808005264670309,0.11292023379641236
329-U1365E-11R-3-W 77/81,1.3467067114929392,0.19138717650604598,1.256455565875635,6.533019739005289,,-0.06772892311713097,0.9360029490231838,0.73445980710384,8.50247009936708,0.627808208502108,1.5821058177700085,,,-2.4638410671485875,3.843720438886251,3.9400700902380095,-1.5602591894036735,-0.7418724461483288,-0.003995090304311777,-0.16087441091454743,1.1897704622405438
329-U1365E-12R-1-W 19/23,0.40163883031526926,0.6711502471734814,0.23143740990370265,0.8847030735210106,,-0.47762462953906315,0.19371387881539004,0.845982756689561,0.8319462648164437,0.6495453643372615,1.748264925622836,,,-0.6009362619153595,2.1925135550363946,1.9766543514783521,-0.32319403027910454,-0.7985794295407214,0.033884300647511356,-0.0948983234696485,0.8466666451614291
