Sample ID,Ag,Al,As,Au,B,Ba,Be,Bi,Br,C,Ca,Cd,Ce,Co,Cr,Cs,Cu,Dy,Er,Eu,Fe,Ga,Gd,Hf,Hg,Ho,I,Ir,K,La,Li,Lu,Mg,Mn,Mo,N,Na,Nb,Nd,Ni,Os,P,Pb,Pd,Pr,Pt,Rb,Re,Rh,Ru,S,Sb,Sc,Se,Si,Sm,Sn,Sr,Ta,Tb,Te,Th,Ti,Tl,Tm,U,V,W,Y,Yb,Zn,Zr,Unnamed: 0,Top Depth (m),Bottom Depth (m),Depth,Sample Pair,Sample Pair ID,SiO2,TiO2,Al2O3,TFe2O3,MnO,MgO,CaO,Na2O,K2O,P2O5,LOI,TOTAL,FeO,Fe2O3,Ge,Coment,T Dep,B Dep,vesicles (%),Total Secondary mineral (%),Celadonite(%),Saponite (%),Fe-OX (%),Carbonate (%),Chalcedony (%),Zeolite (%),Quartz (%),DataBase,SAMPLE_INFO
329-U1365E-11R-3-W 77/81,,,,,,0.9919070059277451,,,,,,,6.834966262731263,,,3.049001606482544,,8.074399622373072,8.021095869206576,7.172241156038537,,,7.984207336394714,9.906400487265724,,7.9408179751167225,,,3.9846839482529095,5.849391423051022,2.9522483939472997,11.341372317680763,,,,,,3.388069063167372,9.816919430000409,,,7.579777721237322,12.72233482734566,,7.8298115548795515,,1.599276051701057,,,,,,,,,7.373130385314353,7.357960276382443,5.11042654028436,,8.233441689127678,,2.7833100327920772,8.390674496350183,,10.974139196959717,8.420658226668191,,,5.82398860938961,11.090423811720747,,8.490178571428572,51.0,118.78,118.82,118.8,,,48.862,1.82,13.59,13.01,0.23,6.9,11.675960170697014,2.58,0.12,0.165,0.6191332135012519,99.5720933841983,7.660822474358975,4.497975028490028,11.454597771285265,,118.78,118.82,0.1,3.0,0.7,1.0,1,0.2,,,,South_Pacific,Seafloor altered basalt
329-U1365E-12R-1-W 19/23,,,,,,1.653629279609206,,,,,,,7.559240174211429,,,0.9180321387336708,,9.834170275962487,9.684135531489718,9.268709125581918,,,9.741462029038217,11.350332915016002,,9.495807274675908,,,2.988512961189682,5.7991334316265455,4.47983028496656,9.991075837960238,,,,,,3.759230302259337,10.202530802499393,,,8.148261050330122,6.318899207940005,,8.140231499596759,,0.6977863725399865,,,,,,,,,9.663465104072118,5.941611730406447,5.114218009478672,,10.030146596424503,,1.7958319638678775,8.851700567578215,,10.19576074239254,3.243601939827257,,,8.135854413795785,9.932380042059906,,8.98482142857143,52.0,119.89,119.93,119.91,,,50.13,1.92,13.96,12.39,0.21,6.8,11.218278805120908,2.71,0.09,0.177375,0.3799240151969631,99.98557782031786,7.0489162306940365,4.557870854784405,6.475957981925403,,119.89,119.93,<<0.1,2.5,,1.0,1,0.2,,,,South_Pacific,Seafloor altered basalt
329-U1365E-12R-1-W 71/76,,,,,,0.8044689587079239,,,,,,,6.898951487358354,,,43.440319813144185,,8.197473558281303,8.253041922888036,7.589817375384178,,,8.169746079695727,10.076192633653589,,8.207720204998001,,,19.591362745576802,6.099818573148619,2.9392239885857645,11.700627306397772,,,,,,3.6559962171943794,9.667526984939872,,,8.148261050330122,14.95902507807715,,8.015144906113512,,14.106171188339287,,,,,,,,,7.560857730693179,7.278593156850681,5.253080568720379,,8.457628749303263,,2.745118825457853,8.897803174701018,,11.698242986143814,8.556530412056985,,,5.332368225115379,11.406896642624655,,9.137500000000001,53.0,120.41,120.46,120.435,,,48.91,1.93,14.17,13.61,0.21,6.02,10.841963015647227,2.73,0.59,0.177375,0.6394884092725116,99.82882642491973,5.9013544095330746,7.05293954496325,11.347632634601798,,120.41,120.46,0.1,20.0,3,13.0,4,0.06,,,,South_Pacific,Seafloor altered basalt
329-U1365E-12R-2-W 66/68,,,,,,1.9683314021103753,,,,,,,7.71801931032074,,,45.97951422341666,,10.142501153368945,10.138424282311647,9.233264354569492,,,9.761954572863605,11.667923502633975,,9.77222407349277,,,31.21335759464779,6.6119701494825485,4.72836932032725,9.85168065433855,,,,,,3.993338343828457,10.604729550100483,,,9.095733265484782,8.431519804749072,,8.470226083430573,,26.306771804893927,,,,,,,,,9.996979221672412,7.149019248537112,5.301421800947867,,10.198055205544696,,1.6161048946972494,8.897803174701018,,10.71815743712291,10.196763628611967,,,8.633024047864017,10.202507873569667,,9.063392857142858,54.0,121.48,121.5,121.49,,,47.97,1.93,14.16,14.73,0.19,5.2,10.46564722617354,2.78,0.94,0.1979999999999999,1.038546035550293,99.60219326172384,5.092014462107208,9.072206153214214,7.816566645218549,,121.48,121.5,<0.1,45.0,10,10.0,25,<0.1,,,,South_Pacific,Seafloor altered basalt
329-U1365E-12R-3-W 17/21,,,,,,1.3676025705556834,,,,,,,7.605457811055726,,,26.065366489431835,,10.223340589536651,9.85572861290484,9.526727385778484,,,9.829767034746519,12.084897126784087,,9.7161675141151,,,17.931077767138092,6.184785821372611,5.438989920750364,9.754266050635616,,,,,,4.127192862045299,10.638953461519586,,,8.71674437942292,8.823380208892587,,8.41487731291024,,16.290094316128833,,,,,,,,,10.181403963221584,7.8124931262219635,5.523696682464455,,10.213074768915973,,1.710317921483448,9.312726638806247,,10.601641725971051,5.438846526807561,,,8.460302108888754,10.178699207000102,,9.43125,55.0,122.48,122.52,122.5,,,50.07,2.02,14.71,11.68,0.2,6.38,10.7300853485064,2.84,0.54,0.18975,0.7996801279487326,100.15951547645516,5.326868508653847,5.761257212606837,6.28045847950639,,122.48,122.52,0.1,16.0,3,7.0,6,,,,,South_Pacific,Seafloor altered basalt
329-U1365E-12R-3-W 128/132,,,,,,1.0366078830945664,,,,,,,6.73533117853265,,,0.9653617717305315,,9.388080164538806,9.059143729855332,8.502401441288681,,,8.860108982507413,10.854225727512427,,8.9544871978859,,,2.65645596550194,5.4206199735783835,3.6820977175624017,8.843200705983028,,,,,,3.756532889636128,9.31277995811753,,,7.579777721237322,6.014349343926809,,7.475514481653477,,2.0459664012895833,,,,,,,,,9.369287440857619,6.593030012004803,5.082464454976303,,9.507575222533271,,1.4318100637845492,8.390674496350183,,9.558519208505922,2.7388415206144856,,,7.967329541047189,9.09232921982785,,8.304464285714287,56.0,123.59,123.63,123.61,,,49.16,1.82,13.66,12.78,0.22,6.86,11.665789473684212,2.66,0.08,0.165,0.4593569003395183,99.53014637402372,7.726821457560975,4.1946428249322505,6.526343464653097,,123.59,123.63,0.6,5.7,,4.9,,0.8,,,,South_Pacific,Seafloor altered basalt
329-U1365E-12R-4-W 60/64,,,,,,1.1503078887496048,,,,,,,7.382405960974825,,,3.4522069101013164,,10.014424033452809,9.830300301269636,9.354375871217231,,,9.927449614592334,11.425500786501544,,9.598919755671057,,,4.648797939628396,5.732912373386408,3.297741265235055,10.017873948409854,,,,,,3.692288530838763,10.211272565888713,,,7.769272164268255,7.239595616200616,,8.042738946463423,,1.714929331297614,,,,,,,,,9.754762924819094,6.677863424918077,5.082464454976303,,10.180319941071382,,1.8080649926144752,8.6211875319642,,10.254086296399935,3.192764042242862,,,8.258122120399289,10.035392365540812,,8.508928571428571,57.0,124.28,124.32,124.3,,,49.56,1.87,13.63,12.98,0.23,6.89,11.36066856330014,2.55,0.14,0.169125,0.1798201798201156,99.55961374312024,8.28733140330418,3.771853996328691,7.067044457425641,,124.28,124.32,<0.1,3.5,,3.0,0.5,,,,,South_Pacific,Seafloor altered basalt
329-U1368F-2R-1-W 13/17,,,,,,16.752004794641152,,,,,,,17.213607205464548,,,43.538361816468424,,7.396774489431224,6.571059754439788,9.834265633964428,,,9.192779548608494,12.69551698790465,,6.728338755195777,,,22.911932702454227,19.627851553678187,16.946766619162602,5.9722027027027025,,,,,,26.198728211669106,15.027227726694662,,,15.349049885505577,12.112344279825614,,14.637308648535885,,13.90465368439696,,,,,,,,,10.510127110843364,7.73971554522934,14.199052132701421,,8.081463930012854,,14.071964937260836,8.805597960455412,,6.6842387256442475,21.16366421842488,,,5.832431500684124,6.14091916203101,,12.614285714285716,58.0,9.33,9.37,9.35,A12,P1(F1),47.981,1.91,16.48,9.323,0.12,6.72,10.669061166429588,3.19,0.69,0.334125,1.7778665601279613,99.19505272655752,3.55413110462963,5.373965439300411,4.981180608695652,,9.33,9.37,0.3,15.0,,13.0,2,,,,,South_Pacific,Seafloor altered basalt
329-U1368F-2R-2-W 13/17,,,,,,16.226886946667605,,,,,,,16.347873208266165,,,25.371475772953314,,6.771966657932563,5.983737604423446,9.068656648528208,,,8.52348323737541,11.657553179348353,,6.02823625448841,,,18.595191758513582,18.71901320212183,20.24037268343419,5.846647147147148,,,,,,24.642879850397385,14.383534016856373,,,15.53854432853651,14.849428045902892,,14.030147730204712,,11.533249496507548,,,,,,,,,9.855669521010785,8.156214065961112,14.501895734597156,,7.5117129655863275,,13.490760818448202,8.298469282104577,,6.079429517656938,22.38036852347285,,,5.497532668894828,5.887841419013192,,12.150892857142859,59.0,10.61,10.65,10.63,F12,,47.681,1.8,16.341,9.35,0.13,7.0,11.136913229018491,3.24,0.56,0.33825,2.2781774580335887,99.85534068705206,3.5953436682832205,5.355173701907532,4.779271252429281,,10.61,10.65,,11.0,,10.0,1,,,,,South_Pacific,Seafloor altered basalt
329-U1368F-2R-2-W 134/138,,,,,,18.61733273165524,,,,,,,16.02770677608961,,,43.469120156261276,,6.8399536246695165,5.968631473713645,9.247039332366722,,,8.478861871898976,11.614616653023381,,6.2099154958909155,,,18.595191758513582,18.27650655021834,15.94690203391401,5.670923304098801,,,,,,24.224126217226594,14.012504921245444,,,14.78056655641278,8.383591576836853,,13.790029780419804,,12.167926111131845,,,,,,,,,9.725176090871855,7.031608073817765,14.523696682464454,,7.52839594428582,,12.840304726264264,8.390674496350183,,6.207175835502411,18.05936041266597,,,5.4799855212703,5.831097298171371,,11.943750000000001,60.0,11.82,11.86,11.84,A13,P2(F1),47.17,1.82,16.35,9.4,0.13,7.89,10.262233285917496,3.09,0.56,0.32175,2.4775224775223825,99.4715057634399,3.6602130501419112,5.333096610953432,4.952381711711712,,11.82,11.86,,8.0,,7.0,1,,,,,South_Pacific,Seafloor altered basalt
329-U1368F-2R-3-W 110/115,,,,,,15.603156520137608,,,,,,,15.661954163687076,,,38.30926244456221,,6.599837562376526,5.695496226798431,9.03263057006924,,,8.17843021502894,11.214145022966019,,6.031555307886073,,,21.58370471970326,18.00354402453903,17.584595476408822,5.275845974621837,,,,,,23.911108768713337,13.531279410748882,,,14.40157767035091,17.1453475491044,,13.387143903888274,,15.099668873038475,,,,,,,,,9.54894444766488,7.414139110113465,14.897156398104263,,7.205313761826767,,12.857691692600877,7.975751032244954,,5.821962795104465,19.107522111993237,,,5.301607278613827,5.523961949506532,,11.642857142857144,61.0,13.04,13.09,13.065,A14,P3(F1),47.53,1.73,17.08,9.01,0.12,6.88,10.913157894736845,3.16,0.65,0.3135,2.099160335865556,99.48581823060242,3.30134891160221,5.341834542664211,4.908734947794588,,13.04,13.09,,5.0,,4.0,1,,,,,South_Pacific,Seafloor altered basalt
329-U1368F-2R-4-W 61/64,,,,,,13.750654850650335,,,,,,,12.969748573747722,,,25.782200611364935,,5.520039041965213,4.8935681901506145,7.485105364626617,,,6.901510327074213,9.427920296178415,,4.936839479097633,,,17.26696377576261,14.823619320450497,18.860190394427,4.390259484584186,,,,,,20.050046275809827,11.289694195949526,,,12.317138797010648,11.34753876144124,,11.078926525162327,,11.42351088466883,,,,,,,,,7.827852731120718,5.784581026452912,11.458767772511848,,6.077906211562116,,10.533403958739893,6.8231858541748736,,4.734425958425958,14.02095965486537,,,4.43067231367854,4.560078139190077,,10.153571428571428,62.0,13.87,13.9,13.885,A1,P4(F2),45.79,1.48,13.87,9.94,0.15,14.71,7.933143669985776,2.41,0.52,0.268125,2.817745803357315,99.88901447334308,4.764292464497041,4.646341706114399,5.237096756985605,,13.87,13.9,,7.0,,6.0,1,,,,,South_Pacific,Seafloor altered basalt
329-U1368F-2R-4-W 86/90,,,,,,12.611139284030353,,,,,,,13.72865715564759,,,14.42715888103067,,5.564635753096411,5.012710989082206,7.653987051664899,,,7.042308174182834,9.771763734144452,,5.134196255180185,,,13.946393818885182,15.585280842694754,7.09319468068036,4.906033433705513,,,,,,20.44202937981345,11.838181247029892,,,12.317138797010648,11.389747111634234,,11.689217090763373,,8.330684669424059,,,,,,,,,8.068989757146912,5.640184581885878,10.466350710900473,,6.3228117128240005,,11.023612311491313,6.8231858541748736,,5.138784003968569,14.868230005268577,,,4.4080496311373105,4.988669276730632,,10.11875,63.0,14.12,14.16,14.14,F1,,45.573,1.48,13.675,10.08,0.16,15.36,7.780583214793742,2.31,0.42,0.268125,2.758896441423571,99.8656046562173,6.605545677662582,2.7405048025971315,5.48437395010395,,,,,,,,,,,,,South_Pacific,Seafloor altered basalt
329-U1368F-3R-1-W 19/21,,,,,,3.304327723481582,,,,,,,10.155385181231145,,,31.854113257025666,,12.041198881204663,11.765071202443346,11.502840896858766,,,12.173115924884529,14.925974926080562,,11.665318096846722,,,11.289937853383243,9.084954329522864,3.186235865571714,12.192476989088677,,,,,,6.592522312764634,13.899286044721949,,,10.80118325276318,8.75916014428266,,11.30623153607599,,9.199047111566825,,,,,,,,,12.355948798649282,8.483250619839563,6.366350710900474,,12.468196554584585,,3.263699623290416,11.341241352209586,,12.493162005252552,6.458055791036148,,,10.018312957702374,12.341169060639098,,12.324107142857144,64.0,20.99,21.01,21.0,F2,,50.19,2.46,13.59,13.39,0.21,5.45,10.618207681365575,2.97,0.34,0.2351249999999999,0.5198960207958724,99.97322870216144,6.090607578844272,6.622658245728588,7.155821285840969,,20.99,21.01,,9.0,,6.5,2.5,,,,,South_Pacific,Seafloor altered basalt
329-U1368F-3R-1-W 21/23,,,,,,2.8886564597053024,,,,,,,10.657828111526301,,,83.93999359077073,,11.72174838599169,11.231078441928185,11.070126723520236,,,11.483196103651512,14.816163032983788,,11.149659080362673,,,15.938735793011638,9.079335499866488,3.5606948296246053,10.913109833237494,,,,,,6.66238664386261,13.33508165469364,,,10.61168880973225,10.449556393478986,,11.228342677606035,,17.773299898808126,,,,,,,,,12.085738875663713,8.368695187165773,6.172037914691942,,11.785054773078974,,3.107990258843614,11.110728316595571,,11.803259389385785,10.284948956017118,,,9.493747529393687,11.606147484070387,,12.132142857142858,65.0,21.01,21.03,21.020000000000003,A2,P5(F3),49.15,2.41,13.32,15.09,0.2,5.1,10.058819345661451,2.95,0.48,0.231,0.8791208791207823,99.86894022478222,5.841842015857285,8.599064426825239,7.83299134595163,,,,,,,,,,,,,South_Pacific,Seafloor altered basalt
329-U1368F-4R-1-W 23/27,,,,,,1.9412341429361346,,,,,,,9.109597940410621,,,9.13827693320191,,10.598205563331083,10.337798566515158,10.108248808228407,,,10.714080987616082,13.265807407932346,,10.251669331417952,,,7.205636806424011,8.131359315457706,3.9081550227551647,10.682342197035744,,,,,,5.945851196864222,12.262577631851816,,,10.365346033792036,11.536228879197354,,10.028972873073549,,3.073521317869171,,,,,,,,,11.03683998674629,7.6782420757438885,4.626540284360189,,10.918310151919863,,2.9191910177577034,11.156830923718374,,10.979119418618852,5.189121358176366,,,8.73654164116878,10.813311868506506,,10.565178571428572,66.0,28.53,28.57,28.55,,,49.508,2.42,12.69,15.5493,0.23,5.783,10.501651493598862,2.726,0.217,0.2256375,,99.677192907396,10.160053018008476,4.260352202212806,7.258962421114717,,28.53,28.57,,3.0,,3.0,,,,,,South_Pacific,Seafloor altered basalt
329-U1368F-4R-1-W 66/68,,,,,,2.4063919491543406,,,,,,,9.744500091062312,,,57.45032971054912,,12.249737715802791,11.893434977842789,10.954450624512098,,,11.798423299128622,13.909744305831829,,11.970966586141728,,,11.621994849070987,9.408200270574666,3.7950496441703594,11.90804752222262,,,,,,6.16202314165498,13.440663991972407,,,11.559161024886915,8.843620105480975,,11.123216356759443,,13.114540633199024,,,,,,,,,12.198048083662114,7.790106294071559,6.169194312796208,,12.2096308568419,,3.0077588776803306,11.202933530841177,,12.51568675721012,26.599228303439858,,,11.204925377027942,12.272710810839056,,10.67232142857143,67.0,28.96,28.98,28.97,,,49.012,2.43,13.678,14.09,0.23,5.53,10.862304409672827,2.96,0.35,0.251625,0.4797121726963294,99.87364158236916,6.568364229126211,6.791817523193098,6.933135022983703,,28.96,28.98,3,5.0,,4.0,1,,,,,South_Pacific,Seafloor altered basalt
329-U1368F-4R-1-W 129/131,,,,,,2.3108012442468486,,,,,,,9.770963249613649,,,63.790880210306824,,11.271016158543624,10.502500162791312,10.5379777820219,,,11.260716968579494,14.069096923518087,,10.665134906534098,,,13.61433682319744,8.316060826521548,4.174951960963593,10.238791743614625,,,,,,6.441832632071062,12.852638479481685,,,10.61168880973225,9.693301202882532,,10.592451538897363,,15.837520498128221,,,,,,,,,11.648287502893886,8.164719457013573,5.900947867298578,,11.34622633672628,,2.9337305883949445,11.018523102349965,,10.720864920341588,11.139872057966608,,,9.204754587063738,10.776473979617624,,11.686607142857142,68.0,29.59,29.61,29.6,A3,P6(F4),47.985,2.39,13.06,16.16,0.23,5.12,10.150355618776674,2.86,0.41,0.231,0.8200000000000429,99.41635561877672,6.088428716763007,9.39507920359666,8.3732454844735,,29.59,29.61,,8.0,,5.0,3,,,,,South_Pacific,Seafloor altered basalt
329-U1368F-4R-1-W 131/133,,,,,,3.4881025074225223,,,,,,,10.407779578515347,,,76.24107907377483,,12.211249299040752,11.927546499395739,11.733963850510877,,,12.421974033699293,15.193430575355821,,11.794392600123269,,,14.278450814572926,9.291154791952797,3.4427489547694425,12.129550454048957,,,,,,6.849052161695131,14.169310415001165,,,10.61168880973225,9.700530458092796,,11.540219257204601,,15.790615660437664,,,,,,,,,12.658090890132014,8.82234989688697,6.476303317535545,,12.653288203057825,,3.3519109338650703,11.295138745086783,,12.516108000482683,4.772542912747428,,,10.225686353842528,12.237503683642453,,12.546428571428573,69.0,29.61,29.63,29.62,F3,,49.43,2.45,13.41,14.38,0.2,5.34,10.36394025604552,2.99,0.43,0.231,0.7593924860111961,99.98433274205672,5.968207339285715,7.748658511904762,7.712962556634305,,29.61,29.63,,4.0,,4.0,2,,,,,South_Pacific,Seafloor altered basalt
329-U1368F-4R-2-W 14/16,,,,,,4.907260368680976,,,,,,,10.496730593850547,,,16.527855098123315,,12.32625928827396,12.185207335865082,11.570965110850542,,,12.491237183809492,14.722460864971055,,12.003796449283453,,,12.618165836134212,9.502610028500037,3.3590773680520147,12.24992902844187,,,,,,6.585588268087578,13.975160240411551,,,10.80118325276318,8.766214821427015,,11.64410464837733,,6.517972366914139,,,,,,,,,12.714952459870819,8.600484094852515,7.055450236966824,,12.736759922765028,,3.234148222488408,11.295138745086783,,12.639423619965454,6.339303240391013,,,10.540703012858465,12.426595686796157,,12.314285714285713,70.0,29.895,29.915,29.905,,,51.12,2.45,13.48,12.81,0.22,5.56,10.475817923186346,2.99,0.38,0.2351249999999999,0.2798321007396142,100.00077502392594,7.272386019007389,4.72957108999179,6.7420175785148215,,29.895,29.915,,2.5,,2.5,,,,,,South_Pacific,Seafloor altered basalt
329-U1368F-5R-1-W 30/34,,,,,,2.07628960691477,,,,,,,11.152753756741193,,,1.55933329902919,,12.26065175649516,11.90236784832954,11.483608020633476,,,12.374148649033355,15.142833226824902,,11.71908577569545,,,4.980854935316137,9.53130175717702,3.2349922992010094,11.388586224321323,,,,,,7.104020100106667,14.191350460314416,,,11.180172138825045,8.116002551566233,,11.871595593411012,,1.985115558676455,,,,,,,,,12.80795595934192,9.147362655716107,5.802843601895734,,12.444834002890788,,3.291631341053893,11.617856994946406,,12.243883690680939,5.791506834047638,,,10.140675117934178,12.040445305780029,,12.300892857142859,71.0,38.1,38.14,38.120000000000005,,,50.58,2.52,13.7,13.94,0.2,5.39,10.2825746799431,3.16,0.15,0.2433749999999999,,100.04604560320442,8.162603280287474,4.870440799680585,7.182836142460684,,38.1,38.14,,2.0,,2.0,,,,,,South_Pacific,Seafloor altered basalt
329-U1368F-5R-2-W 64/69,,,,,,1.8983501597538548,,,,,,,10.08519723594416,,,1.8136559457649872,,11.80195253164443,11.522924272798745,11.368796030439434,,,12.009405381112177,14.71895946333877,,11.46802862619117,,,3.9846839482529095,9.018948150721386,4.143772233220451,11.853076984099161,,,,,,6.645476920649462,13.551824130230457,,,10.61168880973225,9.218977373860824,,11.100402813299233,,1.18259493920639,,,,,,,,,12.202586826482232,9.090633146814424,5.5317535545023695,,12.150564049305428,,3.2355762356093325,11.156830923718374,,12.242702908996012,6.087181426344753,,,10.003325495595629,11.905394144126776,,12.024107142857142,72.0,39.695,39.745,39.72,,,49.64,2.42,13.04,15.1,0.2,5.86,10.028307254623044,3.0,0.12,0.231,,99.63930725462303,9.482981940501045,4.563353399443283,7.700440424597364,,39.695,39.745,,4.0,,3.8,0.2,,,,,South_Pacific,Seafloor altered basalt
329-U1368F-5R-3-W 9/14,,,,,,1.8450995920453854,,,,,,,9.837778330761957,,,1.6311685510998986,,11.791907928718187,11.662356927424126,11.337995813350103,,,11.898114319624808,14.554423736035629,,11.451939597703063,,,3.9846839482529095,8.801341332420126,4.02737730115948,11.750838881001913,,,,,,6.537842374543322,13.394774887820436,,,10.422194366701317,12.139853267939959,,10.929325721920812,,1.185342508962647,,,,,,,,,12.054346112808323,11.485771863065636,5.653554502369668,,12.223237397162908,,3.150472949594608,10.972420495227162,,12.17978905866592,6.111704717441643,,,10.097667136095193,11.762371517027866,,11.649107142857144,73.0,40.215,40.265,40.24,F4,,49.68,2.38,13.06,15.11,0.2,5.95,10.150355618776674,2.97,0.12,0.226875,0.0400000000000844,99.88723061877678,9.474456225806453,4.582826415770608,7.76006842243646,,40.215,40.265,,5.0,,4.6,0.4,,,,,South_Pacific,Seafloor altered basalt
329-U1368F-5R-3-W 93/97,,,,,,1.8090735676440994,,,,,,,10.25284095650644,,,0.8883166382151771,,11.61331263025936,11.075506415053049,10.792596427424167,,,11.508902608501796,14.110315991801706,,10.973978161917541,,,3.9846839482529095,8.762136691378085,4.099931559917356,11.181907663448841,,,,,,6.5221394672697155,12.980013544800084,,,10.61168880973225,7.447331194394045,,10.924714297663394,,1.973431764338831,,,,,,,,,11.849046215917904,6.850841759654683,5.47914691943128,,11.765034809544126,,2.97491434233389,11.202933530841177,,11.440053868045611,5.729904575222985,,,9.527056365516977,11.446152066541424,,11.866964285714285,74.0,41.055,41.095,41.075,A4,P7(F5),49.78,2.43,13.14,14.94,0.2,5.97,10.068990042674256,2.99,0.12,0.231,1.774227766080953e-13,99.86999004267442,9.444516457200402,4.446092825332887,7.751892909507447,,41.055,41.095,,5.0,,4.6,0.4,,,,,South_Pacific,Seafloor altered basalt
329-U1368F-6R-1-W 83/87,,,,,,6.945310017436311,,,,,,,11.702742462808985,,,36.70598115244496,,12.874114744838,12.408608674798554,11.910488125849795,,,13.064925385747586,16.17149208164283,,12.257592481674072,,,12.618165836134212,10.031839498895845,3.7812642736614333,12.41653431617946,,,,,,6.322066550701746,15.00918622406197,,,11.559161024886915,10.347668317671271,,12.515057423747761,,10.703451118245598,,,,,,,,,13.637071278986141,9.371946314163825,7.7559241706161135,,13.233873311188786,,2.923773204493033,10.880215280981554,,13.02723966633791,6.927668226381462,,,11.035373232975747,12.749247371042552,,13.454464285714286,75.0,44.73,44.77,44.75,,,50.82,2.36,14.5,10.19,0.18,6.0,11.35049786628734,2.9,0.38,0.251625,0.6399999999999295,99.57212286628727,5.522352743157895,4.054052507602338,5.579304044484792,,44.73,44.77,<<0.1,2.0,,1.9,0.1,,,,,South_Pacific,Seafloor altered basalt
329-U1368F-6R-1-W 119/123,,,,,,3.640525125215983,,,,,,,10.740641936714006,,,92.01980580809548,,12.291880474467675,11.56732109874375,10.997912072204523,,,12.100749388027118,15.30451431371341,,11.576425735906858,,,18.595191758513582,8.965285650028914,4.312470179710484,11.738255187658275,,,,,,6.061234471858164,14.017314387081125,,,10.80118325276318,10.077247824272158,,11.4237051286278,,21.308581171064155,,,,,,,,,12.633325307396126,9.142822505995388,6.7843601895734595,,12.357529666515696,,2.7052353244152165,10.465291816876325,,12.266950555022644,5.585670924657356,,,10.12776500811735,11.839960511379498,,12.644642857142859,76.0,45.09,45.13,45.11,,,49.242,2.27,13.783,13.19,0.19,5.84,10.974182076813657,2.71,0.56,0.2351249999999999,0.8996401439422796,99.89394722075592,5.34415116403162,7.252054262187087,7.063435729705419,,45.09,45.13,,0.3,,0.3,,,,,,South_Pacific,Seafloor altered basalt
329-U1368F-7R-1-W 48/50,,,,,,2.4321766088357064,,,,,,,10.336354281618892,,,2.824526287178683,,11.743082323426332,11.06325614451477,10.569322252231544,,,11.623361134867377,14.939045024849877,,11.237964772986407,,,6.309082918067106,8.565514157300223,3.7573711850047378,11.304522827762316,,,,,,5.764108950250578,13.49438391306762,,,11.180172138825045,10.795731600069713,,11.012250991138608,,3.2476183947613473,,,,,,,,,12.254493324179197,8.914174181734952,5.4398104265402845,,11.876456294280832,,2.712572549019607,10.188676174139507,,11.83100620221666,5.000213363705391,,,9.730464602053628,11.410593472507985,,12.625000000000002,77.0,47.88,47.9,47.89,,,49.96,2.21,13.46,13.34,0.21,6.55,10.760597439544808,2.51,0.19,0.2433749999999999,1.7752916644016097e-13,99.43397243954496,8.633591540983605,3.7471205100182168,6.967374278074867,,47.88,47.9,<<0.1,4.0,,3.9,0.1,,,,,South_Pacific,Seafloor altered basalt
329-U1368F-7R-1-W 90/92,,,,,,2.114374929205007,,,,,,,10.72693309859155,,,3.6349318693949106,,12.188999058630012,11.731480061106188,11.160887580050803,,,12.038496934154235,15.539331038727711,,11.643289604359957,,,5.977025922379364,9.09173506976271,3.9850406862274292,11.705089790386214,,,,,,6.036711042443244,14.101750962590309,,,11.74865546791785,9.932627951001601,,11.584449574663216,,3.072975704240178,,,,,,,,,12.849247582888339,8.654702513604562,5.507109004739336,,12.390644814575394,,2.8022819914994246,10.32698399550792,,12.115412291719736,4.752487486651581,,,10.291535339012574,12.105581794975176,,12.762500000000001,78.0,48.3,48.32,48.31,,,49.21,2.24,13.75,13.55,0.21,6.68,11.004694167852062,2.56,0.18,0.25575,,99.64044416785208,8.544126841633465,4.056525731518374,7.060229814528594,,48.3,48.32,,3.0,,3.0,,,,,,South_Pacific,Seafloor altered basalt
329-U1368F-7R-2-W 8/13,,,,,,9.155594464486938,,,,,,,11.433414605208272,,,2.775934436871139,,13.126105805526306,12.540958342036967,12.124520482225002,,,12.956683234976488,16.40479659720094,,12.413983556421478,,,5.977025922379364,9.602461488620381,4.6145823474230685,12.251176177929006,,,,,,6.207078247590384,14.929949749059732,,,11.74865546791785,15.584225658023435,,12.371521531284364,,2.67979006846309,,,,,,,,,13.667801886652224,9.88866916903961,8.882464454976303,,13.264238889401488,,2.9039476543556035,11.202933530841177,,12.986228738633859,2.9512571599166093,,,11.118668633045141,12.81998304158951,,13.333035714285716,79.0,48.92,48.97,48.945,F11,,51.2,2.43,15.15,8.29,0.18,6.3,11.930227596017067,3.02,0.18,0.25575,0.6797281087565114,99.6157057047736,5.190775764932562,2.522471372297153,4.672438315098469,,48.92,48.97,0.6,0.2,,0.2,,,,,,South_Pacific,Seafloor altered basalt
