Sample ID,Ag,Al,As,Au,B,Ba,Be,Bi,Br,C,Ca,Cd,Ce,Co,Cr,Cs,Cu,Dy,Er,Eu,Fe,Ga,Gd,Hf,Hg,Ho,I,Ir,K,La,Li,Lu,Mg,Mn,Mo,N,Na,Nb,Nd,Ni,Os,P,Pb,Pd,Pr,Pt,Rb,Re,Rh,Ru,S,Sb,Sc,Se,Si,Sm,Sn,Sr,Ta,Tb,Te,Th,Ti,Tl,Tm,U,V,W,Y,Yb,Zn,Zr,Unnamed: 0,Top Depth (m),Bottom Depth (m),Depth,Sample Pair,Sample Pair ID,SiO2,TiO2,Al2O3,TFe2O3,MnO,MgO,CaO,Na2O,K2O,P2O5,LOI,TOTAL,FeO,Fe2O3,Ge,Coment,T Dep,B Dep,vesicles (%),Total Secondary mineral (%),Celadonite(%),Saponite (%),Fe-OX (%),Carbonate (%),Chalcedony (%),Zeolite (%),Quartz (%),DataBase,SAMPLE_INFO
329-U1365E-8R-4-W 84/88,,,,,,4.443543920734251,,,,,,,22.295774306492955,,,0.2382900432900431,,29.40565017675574,27.974775647008272,27.13742296039925,,,28.500410379749294,33.968993846119844,,27.66243857809967,,,4.569591683776273,18.19992305016785,5.84487782281413,27.828055524457557,,,,,,11.674421424130934,30.46286787776812,,,0.6492514523518854,0.35483586462545796,,24.469910352115726,,2.0318193034091516,,,,,,,,,29.650518052878976,0.7749721901151234,15.272727272727273,,29.442719032561392,,4.8772948439333,26.262945855349688,,29.201790985822665,8.117909592529701,,,24.229290237847607,27.840382168779115,,26.224806201550386,42.0,109.38,109.42,109.4,,,51.04,1.95,14.58,10.52,0.2,6.89,10.608036984352774,2.92,0.3,0.1815,0.6398720255948106,99.8294090099476,5.423780473738414,4.493577251401762,5.988815822719001,,109.38,109.42,0.1,1.5,1,0.2,0.3,,,,,South_Pacific,Seafloor altered basalt
329-U1365E-9R-1-W 84/88,,,,,,3.919122287892273,,,,,,,21.343610425242954,,,0.038481812480199995,,27.75946128006935,27.333923867830556,25.999388283902473,,,27.561043814283785,32.03354293693756,,26.729071694295616,,,1.3708775051328819,16.417108663315155,3.7653878429002536,27.941511320182865,,,,,,10.597172658086674,28.540770188364238,,,0.6049843078733477,0.165421267246881,,22.93017670841494,,0.20886081049554156,,,,,,,,,27.228507084377817,0.6156671687520955,14.816804407713498,,28.284122566138024,,5.218716635161116,24.377401024709197,,28.404013169917132,8.289457915850525,,,23.02739238631314,27.934491211181562,,24.413436692506462,43.0,110.84,110.88,110.86,,,49.7632,1.81,13.722,13.062,0.2,6.653,11.1725106685633,2.657,0.09,0.169125,0.2198680791525286,99.51870374771585,8.050098447968287,4.1174461689241255,6.775808730911373,,110.84,110.88,<<0.1,3.0,,1.7,,1.3,,,,South_Pacific,Seafloor altered basalt
329-U1365E-9R-3-W 138/142,,,,,,3.4258035187083533,,,,,,,21.471249686936996,,,0.04026677391076596,,29.31819448834742,28.438445484669742,27.275643684695456,,,28.200168736335296,33.80129953529855,,28.081182616525012,,,1.2185577823403393,17.428484476546892,4.404678571269487,28.230742986360116,,,,,,12.178830861507464,29.727569970795745,,,0.6344957375257062,0.21577322092224038,,23.811817015268783,,0.6025852068165454,,,,,,,,,30.064437368487873,0.8956251618441493,14.377410468319558,,28.973733709018124,,5.085128708677487,25.724218760880976,,28.57419197879181,11.589804866100588,,,24.750348087946414,28.166088512466064,,26.266149870801033,44.0,114.02,114.06,114.04,,,49.62,1.91,13.6,13.24,0.21,6.71,11.208108108108108,2.65,0.08,0.177375,0.1198801198800179,99.52536322798812,8.176626568807338,4.154859367991847,7.554332906793049,,114.02,114.06,<0.1,2.0,,1.4,0.3,0.3,,,,South_Pacific,Seafloor altered basalt
329-U1365E-10R-1-W 46/50,,,,,,3.6780578949184046,,,,,,,21.789742556313715,,,0.03469802193873245,,28.576849247991525,28.04005898995909,26.853341260404274,,,28.028307295191848,32.891766829464764,,27.500846600846504,,,8.377584753589831,16.848537725441485,4.313260867543819,28.23899511696578,,,,,,10.968106879156013,29.257409056324388,,,0.8410757450922147,0.6286815031916743,,23.4223025338805,,0.14880860154866618,,,,,,,,,28.06130459535718,1.3263252505839835,16.261707988980717,,29.03350159277083,,5.332746769843759,27.151845561223062,,29.01561998741761,8.496911048817761,,,23.536123077613134,28.396673944120938,,34.927648578811365,45.0,115.16,115.2,115.18,F14,,49.56,2.016,13.865,13.255,0.19,6.22,10.821621621621622,2.72,0.55,0.2351249999999999,0.12,99.5527466216216,8.54538778125,3.760124687500001,6.971382563859979,,115.16,115.2,,3.0,,2.5,0.5,,,,,South_Pacific,Seafloor altered basalt
329-U1365E-11R-1-W 75/78,,,,,,3.6834834181539753,,,,,,,21.07034795210781,,,1.3864980058540595,,28.78165121084358,28.216587777413068,26.723510152930345,,,27.497372654366174,32.65762788742283,,27.55377014714711,,,6.702067802871866,17.394550052394028,3.852948092661868,27.8443665201421,,,,,,11.5381062500255,28.92240631896756,,,0.6197400226995268,0.2531387571051163,,23.443017426822887,,4.6976969682168965,,,,,,,,,28.733106377462484,0.6647602137977416,15.62534435261708,,28.449936839082724,,4.713680932949117,25.5895369872638,,29.317168936056166,11.145651399241524,,,23.993779443900497,28.75852365938536,,26.121447028423773,46.0,116.45,116.48,116.465,A14,P14(F14),48.87,1.9,14.09,13.39,0.2,6.21,10.89281650071124,2.7,0.44,0.17325,0.6196282230661365,99.48569472377736,6.224835250988144,6.473516387790952,7.406549664384077,Not exisist in PetDB,116.45,116.48,0.1,6.0,0.3,3.1,2.4,,,,,South_Pacific,Seafloor altered basalt
329-U1365E-11R-1-W 100/104,,,,,,3.9440546435438275,,,,,,,20.7733642888932,,,0.8873123474261984,,28.405453363467434,27.665231468549376,26.195135611303062,,,27.33189161380298,32.76202938463634,,27.0868585539329,,,5.331190297738985,17.251243765025876,4.81555173065202,27.10636499511141,,,,,,11.345440417551874,28.48847322752844,,,0.6344957375257062,0.2329415884902911,,23.01330125085069,,3.122419841347349,,,,,,,,,28.190361408288737,0.6672740753655007,15.055096418732782,,27.53662335449288,,4.728891169238513,25.5895369872638,,28.31035254691616,12.260434107259638,,,24.223951940467472,27.211859332322465,,25.32299741602067,47.0,116.7,116.74,116.72,,,49.43,1.9,14.01,13.01,0.21,6.54,11.116571834992888,2.68,0.35,0.177375,0.2397123451857506,99.66365918017864,6.9736158845771135,5.2615379060254295,7.11808039137306,,116.7,116.74,<<0.1,40.0,,25.0,15,,,,,South_Pacific,Seafloor altered basalt
329-U1365E-11R-2-W 0/2,,,,,,3.531914464429483,,,,,,,23.01719571557874,,,1.6707275526852956,,29.618846119700983,28.54128717707785,28.25615777442731,,,29.521675817934383,34.44062350119291,,28.2392430618305,,,9.748462258722714,17.407346593555662,6.132991492583851,29.111458796423303,,,,,,11.413559177566139,31.10801128060222,,,0.6640071671780646,0.29103911912096064,,24.89761588186778,,5.053496538823443,,,,,,,,,29.638517289432496,0.7387900707236544,15.505509641873278,,30.26558693434306,,5.693152033549406,26.666991176201222,,29.783326158621392,24.881211024498874,,,24.00259647690657,29.303590992076792,,26.65374677002584,48.0,117.07,117.09,117.08,F15,,49.97,1.98,14.71,11.6,0.17,6.22,10.638549075391182,2.81,0.64,0.185625,0.7993605115906395,99.7235345869818,5.324364365714286,5.684039593650794,6.283077143587122,,117.07,117.09,0.1,25.0,5,10.0,10,,,,,South_Pacific,Seafloor altered basalt
329-U1365E-11R-2-W 2/4,,,,,,7.747042281033024,,,,,,,19.22405488927524,,,3.457127383255043,,27.168456578293394,27.12747975782623,24.667569767896982,,,25.883814620723008,31.21911106382882,,25.96006339734159,,,12.794856714573562,16.323338166525968,3.972027452428316,26.99767042298041,,,,,,10.550369098578901,26.57113319305751,,,0.6344957375257062,0.27847356641102106,,21.589151248042022,,8.914090999866863,,,,,,,,,25.83447952390614,0.8583090411640347,14.72451790633609,,26.838121342245593,,4.214845612606852,24.377401024709197,,28.986166942278917,18.09297772471541,,,23.11306162228532,27.31567003912377,,24.82687338501292,49.0,117.09,117.11,117.1,A15,P15(F15),46.47,1.81,13.23,16.61,0.19,5.55,10.648719772403982,2.54,0.84,0.177375,1.6177351707610668,99.68382994316504,5.40548913196481,10.603900964483543,8.784425363693167,,,,,,,,,,,,,South_Pacific,Seafloor altered basalt
329-U1365E-11R-2-W 89/93,,,,,,2.93324851948366,,,,,,,20.266631589727957,,,1.730044279865596,,27.176850806636562,27.00451383216007,25.215326930975802,,,25.488660632434733,30.94428637103487,,26.262164651168973,,,12.64253699178102,16.530716771474204,4.4557985382490894,27.838400070621972,,,,,,10.676711676767766,27.840191658502977,,,0.6049843078733477,0.28758235097562296,,22.308533428305964,,8.535313112674434,,,,,,,,,26.22162671772686,0.6359607788236258,15.074380165289256,,27.368639249621854,,4.159566779990286,24.646764571943553,,29.10739522674076,21.25932370074616,,,22.77721640374153,27.852795757505273,,24.002583979328165,50.0,117.96,118.0,117.98,,,49.55,1.83,13.9,13.06,0.16,6.39,10.2825746799431,2.61,0.83,0.169125,1.278721278721138,100.06042095866422,5.276136427619049,7.197626191534391,7.001901881017387,,117.96,118.0,0.1,10.0,3.5,2.5,5,,,,,South_Pacific,Seafloor altered basalt
329-U1365E-11R-3-W 77/81,,,,,,2.8765303171904604,,,,,,,19.82363581102613,,,0.12812293984687287,,23.4284744948384,23.263601312502455,20.774767486456454,,,23.15614390506691,28.715551131004773,,23.00873052860676,,,1.827836673510509,16.955830833907395,3.0086607836405603,33.041793366471516,,,,,,9.819891227798115,28.462759974776347,,,0.5902285930471686,0.3657027420006242,,22.747663043650068,,0.43773288484059103,,,,,,,,,21.396535235814202,0.7272402598750091,14.852617079889807,,23.775713968603988,,8.157977682321606,24.512082798326375,,31.846521591177222,22.104227845004,,,16.878438326574983,32.16222905399017,,24.57105943152455,51.0,118.78,118.82,118.8,,,48.862,1.82,13.59,13.01,0.23,6.9,11.675960170697014,2.58,0.12,0.165,0.6191332135012519,99.5720933841983,7.660822474358975,4.497975028490028,11.454597771285265,,118.78,118.82,0.1,3.0,0.7,1.0,1,0.2,,,,South_Pacific,Seafloor altered basalt
329-U1365E-12R-1-W 19/23,,,,,,4.795524910866697,,,,,,,21.924266845139357,,,0.03857688242551064,,28.534580682615562,28.086918762024553,26.84729539823728,,,28.252610069619355,32.90105882495258,,27.51435323404327,,,1.3708775051328819,16.810146276487078,4.565432137545539,29.107858740514082,,,,,,10.895655306954907,29.580785238938283,,,0.6344957375257062,0.1816363739934171,,23.649514672512687,,0.19098894248400497,,,,,,,,,28.04299677260144,0.5872523221913349,14.863636363636363,,28.964059690209794,,5.263645411336882,25.858900534498154,,29.587697840668547,8.51445509204655,,,23.578431581382688,28.803902121973724,,26.002583979328165,52.0,119.89,119.93,119.91,,,50.13,1.92,13.96,12.39,0.21,6.8,11.218278805120908,2.71,0.09,0.177375,0.3799240151969631,99.98557782031786,7.0489162306940365,4.557870854784405,6.475957981925403,,119.89,119.93,<<0.1,2.5,,1.0,1,0.2,,,,South_Pacific,Seafloor altered basalt
329-U1365E-12R-1-W 71/76,,,,,,2.332959980252979,,,,,,,20.009213872648818,,,1.82541769427574,,23.78558272619417,23.93631494251515,21.98429860456107,,,23.694251403886394,29.207725363967718,,23.782086813068418,,,8.986863644760001,17.681752572797897,2.995387504291225,34.088441758796655,,,,,,10.59644432056745,28.029617853551578,,,0.6344957375257062,0.4299962674265091,,23.28610520091926,,3.8609563381876932,,,,,,,,,21.941312630246873,0.7193958352701255,15.267217630853995,,24.423099062159153,,8.04603793668681,25.993582308115332,,33.94784239116244,22.460892331649585,,,15.45367861418788,33.080000263611495,,26.444444444444443,53.0,120.41,120.46,120.435,,,48.91,1.93,14.17,13.61,0.21,6.02,10.841963015647227,2.73,0.59,0.177375,0.6394884092725116,99.82882642491973,5.9013544095330746,7.05293954496325,11.347632634601798,,120.41,120.46,0.1,20.0,3,13.0,4,0.06,,,,South_Pacific,Seafloor altered basalt
329-U1365E-12R-2-W 66/68,,,,,,5.708161066120088,,,,,,,22.384778228462928,,,1.9321178849201681,,29.42922578753115,29.404493386764894,26.744627785649566,,,28.312043432733375,33.821654430711995,,28.315278234148664,,,14.318053942498986,19.166343851031694,4.818720326448153,28.70174678823042,,,,,,11.574187964023128,30.746903235194978,,,0.7082743116566018,0.24236352475189635,,24.60823577922988,,7.200344869011916,,,,,,,,,29.010841662892492,0.706589111774017,15.40771349862259,,29.448929470556877,,4.736859174112627,25.993582308115332,,31.103672562631193,26.766504525106413,,,25.01927351451037,29.58727283335203,,26.22997416020672,54.0,121.48,121.5,121.49,,,47.97,1.93,14.16,14.73,0.19,5.2,10.46564722617354,2.78,0.94,0.1979999999999999,1.038546035550293,99.60219326172384,5.092014462107208,9.072206153214214,7.816566645218549,,121.48,121.5,<0.1,45.0,10,10.0,25,<0.1,,,,South_Pacific,Seafloor altered basalt
329-U1365E-12R-3-W 17/21,,,,,,3.966047454611481,,,,,,,22.05831309579071,,,1.0952999748218697,,29.663787458616184,28.58459053893851,27.594658634668715,,,28.50871607157628,35.03033032060303,,28.152852867754003,,,8.22526503079729,17.92805003916871,5.54291966445897,28.417940462481713,,,,,,11.962148417228853,30.84613059292831,,,0.6787628820042437,0.2536275282718112,,24.447433035402383,,4.458711159802504,,,,,,,,,29.54603503052538,0.7721650182893802,16.053719008264462,,29.492301471735964,,5.013000804348037,27.205718270669934,,30.765548538112068,14.27697213286985,,,24.518709933403713,29.518227700300294,,27.29457364341085,55.0,122.48,122.52,122.5,,,50.07,2.02,14.71,11.68,0.2,6.38,10.7300853485064,2.84,0.54,0.18975,0.7996801279487326,100.15951547645516,5.326868508653847,5.761257212606837,6.28045847950639,,122.48,122.52,0.1,16.0,3,7.0,6,,,,,South_Pacific,Seafloor altered basalt
329-U1365E-12R-3-W 128/132,,,,,,3.006162860974243,,,,,,,19.534661506365122,,,0.040565734024846804,,27.24021685537441,26.274253718009422,24.627645554077557,,,25.696471793549478,31.462999529093242,,25.94586396560579,,,1.2185577823403393,15.712936379106962,3.7524562726750594,25.763655600108034,,,,,,10.887837196384387,27.00107936464911,,,0.5902285930471686,0.1728821066472888,,21.718336809856417,,0.5599951141460714,,,,,,,,,27.189304730331916,0.6516366872330329,14.771349862258953,,27.45503005437415,,4.196684669713334,24.512082798326375,,27.73844789919366,7.189458991613026,,,23.090031472461597,26.36775473750076,,24.03359173126615,56.0,123.59,123.63,123.61,,,49.16,1.82,13.66,12.78,0.22,6.86,11.665789473684212,2.66,0.08,0.165,0.4593569003395183,99.53014637402372,7.726821457560975,4.1946428249322505,6.526343464653097,,123.59,123.63,0.6,5.7,,4.9,,0.8,,,,South_Pacific,Seafloor altered basalt
329-U1365E-12R-4-W 60/64,,,,,,3.335892877373854,,,,,,,21.411389837794633,,,0.14506614143510851,,29.057600443522517,28.51084075292704,27.09543355800853,,,28.7920193201802,33.118946932729614,,27.813124380389635,,,2.1324761190955943,16.618189031715033,3.3607554295389095,29.18593197568225,,,,,,10.701633018244058,29.606130737073485,,,0.6049843078733477,0.20810173633613105,,23.366273149725313,,0.46938798507499346,,,,,,,,,28.307939468102468,0.6600213850209727,14.771349862258953,,29.39771533785318,,5.299500840421738,25.185491666412265,,29.75695631112138,8.381005610887513,,,23.932774297972458,29.102637860068352,,24.62532299741602,57.0,124.28,124.32,124.3,,,49.56,1.87,13.63,12.98,0.23,6.89,11.36066856330014,2.55,0.14,0.169125,0.1798201798201156,99.55961374312024,8.28733140330418,3.771853996328691,7.067044457425641,,124.28,124.32,<0.1,3.5,,3.0,0.5,,,,,South_Pacific,Seafloor altered basalt
329-U1368F-2R-1-W 13/17,,,,,,48.58081390445933,,,,,,,49.92508625767904,,,1.8295375444154287,,21.462294483113432,19.058058502302707,28.485459077690066,,,26.66129737698619,36.80032597807258,,19.495539856044303,,,10.510060872685424,56.895924123953236,17.270590185133862,17.399330708661417,,,,,,75.93371225577265,43.56930694206547,,,1.1952129009205161,0.3481686007561208,,42.525233547325314,,3.805799607582789,,,,,,,,,30.499976713819958,0.7649718852842953,41.267217630854,,23.336847712336585,,41.24541447128176,25.724218760880976,,19.397398654810758,55.55461857336531,,,16.902906578415774,17.80866556988993,,36.50645994832041,58.0,9.33,9.37,9.35,A12,P1(F1),47.981,1.91,16.48,9.323,0.12,6.72,10.669061166429588,3.19,0.69,0.334125,1.7778665601279613,99.19505272655752,3.55413110462963,5.373965439300411,4.981180608695652,,9.33,9.37,0.3,15.0,,13.0,2,,,,,South_Pacific,Seafloor altered basalt
329-U1368F-2R-2-W 13/17,,,,,,47.05797214533605,,,,,,,47.4141747461968,,,1.0661418010975063,,19.649367822426374,17.3546468285393,26.267833050909292,,,24.72017522859243,33.79159411274522,,17.466974306291505,,,8.529904476382377,54.2614433327329,20.627131397130388,17.033538932633423,,,,,,71.42428184281844,41.70300869127094,,,1.2099686157466953,0.4268459073923503,,40.761271300384216,,3.1567299268458164,,,,,,,,,28.60076645312934,0.8061374367519706,42.147382920110196,,21.691577547682442,,39.54188515752059,24.24271925109202,,17.642266051239744,58.74846737411624,,,15.932339900300297,17.07474011513826,,35.16537467700258,59.0,10.61,10.65,10.63,F12,,47.681,1.8,16.341,9.35,0.13,7.0,11.136913229018491,3.24,0.56,0.33825,2.2781774580335887,99.85534068705206,3.5953436682832205,5.355173701907532,4.779271252429281,,10.61,10.65,,11.0,,10.0,1,,,,,South_Pacific,Seafloor altered basalt
329-U1368F-2R-2-W 134/138,,,,,,53.99026492180018,,,,,,,46.4855874633318,,,1.8266279214599155,,19.846637092052887,17.310834485695164,26.78452772133809,,,24.59076241193085,33.667134575837004,,17.993394723076154,,,8.529904476382377,52.978734177215195,16.251619907173517,16.521587578870523,,,,,,70.21057720683969,40.62726266245467,,,1.1509457564419787,0.24098583075118074,,40.0636654673249,,3.330445293348587,,,,,,,,,28.222079636255582,0.6949845189238489,42.21074380165289,,21.739752994194344,,37.63537592180905,24.512082798326375,,18.012980855967783,47.40582108324817,,,15.881486701770614,16.910182164696973,,34.565891472868216,60.0,11.82,11.86,11.84,A13,P2(F1),47.17,1.82,16.35,9.4,0.13,7.89,10.262233285917496,3.09,0.56,0.32175,2.4775224775223825,99.4715057634399,3.6602130501419112,5.333096610953432,4.952381711711712,,11.82,11.86,,8.0,,7.0,1,,,,,South_Pacific,Seafloor altered basalt
