,Ag,Al,As,Au,B,Ba,Be,Bi,Br,C,Ca,Cd,Ce,Co,Cr,Cs,Cu,Dy,Er,Eu,Fe,Ga,Gd,Hf,Hg,Ho,I,Ir,K,La,Li,Lu,Mg,Mn,Mo,N,Na,Nb,Nd,Ni,Os,P,Pb,Pd,Pr,Pt,Rb,Re,Rh,Ru,S,Sb,Sc,Se,Si,Sm,Sn,Sr,Ta,Tb,Te,Th,Ti,Tl,Tm,U,V,W,Y,Yb,Zn,Zr,IGSN,EXPEDITION ID,REFERENCES,LATITUDE,LONGITUDE,LOC PREC,MIN ELEVATION,MAX ELEVATION,TECTONIC SETTING,MIN AGE,AGE,MAX AGE,METHOD,ANALYZED MATERIAL,ROCK TYPE,ROCK NAME,MINERAL,SiO2,TiO2,Al2O3,Cr2O3,Fe2O3,Fe2O3T,FeO,FeOT,NiO,MnO,MgO,CaO,SrO,Na2O,K2O,P2O5,BaO,LOI,H2O,H2O_M,H2O_P,SO2,SO3,V2O3,V2O5,ZnO,CoO,La2O3,Ce2O3,O,FeS2,S_SLFI,SLFA,C_NON_CARB,CaCO3,CuO,Cu2O,Dy2O3,FeCO3,Gd2O3,HfO,HfO2,MgCO3,MnCO3,Nb2O3,Nb2O5,Nd2O3,Sc2O3,Sm2O3,Ta2O5,ThO,ThO2,UO2,WO3,Y2O3,ZrO2,S_PY,TOC,Ag.1,Al.1,As.1,Ca.1,Cd.1,Co.1,Cu.1,GER,INDIUM,Mg.1,Mn.1,Ni.1,OS_INI,Pa,S.1,Si.1,Zn.1,Zr2O3,Ti.1,As.2,As.3,GER.1,H2O_M.1,H2O_P.1,H2O_M.2,H2O_P.2,INDIUM.1,area,depth_start,depth_end,depth_mean,Depth,Unnamed: 0.1,Top Depth (m),Bottom Depth (m),Sample Pair,Sample Pair ID,TFe2O3,TOTAL,Ge,Coment,T Dep,B Dep,vesicles (%),Total Secondary mineral (%),Celadonite(%),Saponite (%),Fe-OX (%),Carbonate (%),Chalcedony (%),Zeolite (%),Quartz (%),CaO*,CIA*,CIA,SAMPLE_INFO,Depth_to_basement,Core_Site,Core_hole,DataBase
329-U1365E-4R-1-W 22/24,,,,,,1.196703407315592,,,,,,,5.583202657967241,,,6.978112384967936,,6.668885697676435,6.161350223072019,7.333134340723065,,,6.982289106841652,8.423202410578481,,6.271100796849238,,,6.808235519891787,4.13428404319276,20.078580635838147,5.951552962052963,,,,,,2.4367449002762753,7.606047604012163,,,11.173751508548444,4.584317097253688,,6.1189928959413695,,4.774690863259851,,,,,,,,,7.20879794138434,4.51919645190514,6.899526066350711,,7.050810410804507,,1.0566861524414777,6.638775425683661,,6.24508475548501,10.847801398965105,,,5.35518527982571,6.023104829312503,,6.715178571428571,,,,,,,,,,,,,,,,,,50.15,1.44,16.42,,3.994941050287825,,3.217553054740958,,,0.13,6.66,12.21500711237553,,2.96,0.39,0.127875,,1.918848690785495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,85.72999999999999,10.0,85.72,85.74,F4,,7.57,99.981730803161,4.35669596121095,,85.72,85.74,0.3,7.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,12.214736847341433,37.38539585508602,37.385814135464585,No_database_info,14.72999999999999,U1365,U1365,No_database_info
329-U1365E-4R-1-W 24/25,,,,,,2.2031118476613147,,,,,,,5.475824632903805,,,25.726557994111037,,6.473311402846253,6.074926520012221,7.088304556474583,,,6.588416665534497,8.286259796551057,,6.12405171602725,,,8.553936935248656,4.404552829895877,16.454437431757462,5.920743619797619,,,,,,2.2085109542008703,7.444922961312909,,,10.813307911498494,6.197378117367337,,5.939574283067789,,11.15403447068593,,,,,,,,,7.184411415436759,4.303408614676668,6.814691943127961,,6.7148692299003185,,1.76616402402322,6.454364997192448,,6.212662731547107,11.842620036591999,,,5.320594461586747,6.08884216554532,,6.429464285714286,,,,,,,,,,,,,,,,,,49.18,1.4,16.07,,6.632342196025294,,3.021892023577236,,,0.13,6.25,11.59459459459459,,2.9,0.49,0.12375,,1.658673061550799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,85.745,11.0,85.74,85.75,A4,P4(F4),9.99,99.7870176561454,5.660600688750537,,,,,,,,,,,,,11.594333047787398,37.85416834263976,37.854592383577724,No_database_info,14.745000000000005,U1365,U1365,No_database_info
329-U1365E-4R-1-W 37/40,,,,,,23.573573266378435,,,,,,,5.326372273468531,,,25.24671627374649,,6.492380862027377,6.23804713730291,7.329969244471077,,,6.635028975970809,8.129492347326027,,6.155472140884287,,,6.284525095284726,4.265550767233525,19.038821121130425,6.195085597388654,,,,,,2.169351419132999,7.407424522247636,,,10.452864314448544,6.425400411770244,,5.959127149618198,,10.836451093724893,,,,,,,,,6.843309982532435,4.430213725490197,6.67914691943128,,6.726802328375834,,1.6744189237412375,6.223851961578432,,6.3961356453705,3.685753303528914,,,5.379790663420363,6.107899424856621,,6.298214285714287,,,,,,,,,,,,,,,,,,47.33,1.35,15.01,,7.795098715705043,,3.298411155865463,,,0.25,7.12,11.95056899004267,,2.69,0.36,0.119625,,2.218668798720923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,85.885,12.0,85.87,85.9,,,11.46,99.8588627887636,6.428104818688234,,85.87,85.9,2.0,4.0,0.1,3.0,1.0,0.1,0.0,0.0,0.0,11.950316161462386,36.122150945008286,36.12255055785517,No_database_info,14.885000000000003,U1365,U1365,No_database_info
329-U1365E-4R-2-W 88/92,,,,,,1.495183033264347,,,,,,,5.537689199855487,,,6.7052563827504805,,6.652705237702573,6.250801569077687,7.119862562911345,,,6.861500845175099,8.110971934742626,,6.3036477143212375,,,1.3965611322854947,4.196329614697969,3.7296606382978723,6.234151148946303,,,,,,2.406462074107286,7.504323465403198,,,10.452864314448544,7.879231665418155,,6.000650194670268,,1.7189638615924725,,,,,,,,,7.050800001842743,3.784233075639929,6.4056872037914685,,6.976472438968064,,1.2943316221432224,6.31605717582404,,6.4928180065531045,2.4684897178310234,,,5.389439616722198,6.299007308951302,,6.608035714285715,,,,,,,,,,,,,,,,,,48.87,1.37,15.37,,3.20100067558299,,6.53309939197531,,,0.17,8.23,11.95056899004267,,2.62,0.08,0.119625,,0.7389654483723305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,87.77000000000001,13.0,87.75,87.79,F5,,10.46,99.979159438415,5.634155823480052,,87.75,87.79,0.1,2.4,0.0,2.4,0.0,0.0,0.0,0.0,0.0,11.950316161462386,37.04040283919983,37.04081318545035,No_database_info,16.77000000000001,U1365,U1365,No_database_info
329-U1365E-4R-2-W 137/142,,,,,,3.620138715390654,,,,,,,5.169143517779437,,,37.661260843240555,,6.151688721555304,5.788036498213375,6.700900688494833,,,6.348525346776668,7.668883213885796,,5.817610414458585,,,14.314751605926322,3.923366392394988,21.597700255053848,5.759559904390724,,,,,,2.295652000494023,6.968791953980588,,,10.813307911498494,7.333232662508114,,5.631313710543949,,19.117247582852833,,,,,,,,,6.557450913162029,4.363379699672575,6.192890995260663,,6.468164537586191,,1.0859004772082435,6.223851961578432,,5.988816932708564,4.914478195131067,,,5.016012191862194,5.814215097258311,,6.534821428571429,,,,,,,,,,,,,,,,,,46.34,1.35,14.85,,9.176873697973218,,3.026813671824104,,,0.12,6.65,11.14708392603129,,2.61,0.82,0.12375,,2.997002997002933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,88.265,14.0,88.24,88.29,A5,P5(F5),12.54,99.54783692303424,6.392831973550355,,,,,,,,,,,,,11.146822379224098,36.84969556750969,36.85013041589307,No_database_info,17.265,U1365,U1365,No_database_info
329-U1365E-4R-3-W 10/13,,,,,,9.926444231701673,,,,,,,5.327181036956661,,,77.89319369216796,,6.492602862395658,6.069339300110137,7.270996884540571,,,6.503805368140045,8.44685291615107,,5.939454946533939,,,19.202715568925555,4.188002959620551,16.626477090744224,6.064020736281704,,,,,,2.5244633429853076,7.18369002076015,,,9.011089926248744,8.088270398357203,,5.861325680707514,,24.46382451633148,,,,,,,,,6.807286136922554,5.10182630873361,6.515639810426539,,6.60059184590725,,1.5511215245145025,6.546570211438055,,6.15375727172264,9.474348810451689,,,4.998191182058866,6.10680288240533,,6.761607142857144,,,,,,,,,,,,,,,,,,47.44,1.42,15.56,,8.061266362290684,,3.094860273938385,,,0.16,6.2,11.35049786628734,,2.63,1.1,0.103125,,2.459016393442574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,88.415,15.0,88.4,88.43,,,11.5,99.9226392597299,6.589194793388431,,88.4,88.43,0.2,17.0,0.0,10.0,6.0,1.0,0.0,0.0,0.0,11.35027991061468,37.30103945935927,37.30139382086289,No_database_info,17.415000000000006,U1365,U1365,No_database_info
329-U1365E-5R-1-W 8/12,,,,,,5.255512925323001,,,,,,,5.836740598725432,,,122.5266891324791,,7.158613603732204,6.776747381171734,7.694803921568631,,,7.142214485600276,8.940423461725572,,6.756847931654658,,,16.409593304354562,4.638438028667886,30.348799648788205,6.559207500664718,,,,,,2.861848338478543,8.125784322603256,,,11.894638702648342,11.028372852705612,,6.539512239950941,,23.515710338992537,,,,,,,,,7.68149159968366,5.255090449082858,6.090995260663507,,7.3990889891202025,,1.697855130327147,6.7309806399292675,,7.014491817566733,6.011163402332995,,,5.873281387779348,6.541455805486187,,7.1035714285714295,,,,,,,,,,,,,,,,,,49.39,1.46,15.59,,4.576475534269902,,3.531172019157089,,,0.13,7.46,11.1877667140825,,2.73,0.94,0.136125,,2.259548090381808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,90.6,16.0,90.58,90.62,A6,P6(F6),8.5,99.78343980446432,4.96935900045544,,90.58,90.62,0.5,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11.187479012594588,37.62056163567644,37.62103652672317,No_database_info,19.599999999999994,U1365,U1365,No_database_info
329-U1365E-5R-2-W 89/93,,,,,,0.5253197401049827,,,,,,,5.852419303069414,,,5.348900044867278,,7.001966570756811,6.648547746712626,7.412779993132399,,,7.205695666184014,8.503349205731649,,6.687301435754335,,,1.9202715568925552,4.363184572023557,4.436823964329528,6.588741242497202,,,,,,2.5098392633565174,7.843917852894822,,,11.173751508548444,21.799454963576256,,6.310340289694015,,2.649252402649548,,,,,,,,,7.388664986441054,5.91336067836607,6.088625592417062,,7.317038513407066,,1.301730185130193,6.454364997192448,,6.8158359481266135,2.573681948727595,,,5.73658842289387,6.627418954320205,,6.822321428571429,,,,,,,,,,,,,,,,,,48.98,1.4,14.68,,2.99704348552466,,7.238660863027805,,,0.18,7.85,12.00142247510669,,2.48,0.11,0.127875,,0.7391130643228643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,92.04,17.0,92.02,92.06,F6,,11.04,99.58841053942956,6.11056669117086,,92.02,92.06,0.2,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,12.001152210072592,36.06892756257491,36.06936305185238,No_database_info,21.039999999999992,U1365,U1365,No_database_info
329-U1365E-5R-3-W 29/33,,,,,,0.7513983524932077,,,,,,,6.11819413193155,,,1.6699147443023414,,7.12822934399799,6.838728412573629,7.975024612560749,,,7.235485264014429,9.464275810376591,,6.862263782269299,,,1.5711312738211816,4.891740446759276,5.82808224282756,6.7924598114535835,,,,,,2.9719347383146326,8.350907937838146,,,12.255082299698296,9.729525986684006,,6.855416903716637,,1.6161132968784095,,,,,,,,,7.858154836967551,5.848626570791553,6.616587677725119,,7.3498761789911375,,1.7327568247087974,7.0998014969116925,,6.949640027001769,2.2267873857811424,,,5.765780037683836,6.841498330790163,,7.650892857142858,,,,,,,,,,,,,,,,,,49.46,1.54,16.09,,3.854649263525304,,5.026815662827226,,,0.13,7.71,10.75042674253201,,2.99,0.09,0.14025,,1.418864908073607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,92.79,18.0,92.77,92.81,,,9.44,99.7595416506056,5.470449944371474,,92.77,92.81,0.0,8.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,10.750130322817194,39.57923433042888,39.57975905757533,No_database_info,21.789999999999992,U1365,U1365,No_database_info
329-U1365E-5R-4-W 53/57,,,,,,17.47499737137492,,,,,,,5.437780946087381,,,120.1150773329422,,6.596129632375243,6.223125238241975,7.281200412481315,,,6.564397953655039,8.895969993260971,,6.148773639869207,,,31.07348519335226,4.2030569875814265,15.70482283519553,6.255375553544354,,,,,,2.625889504593002,7.353738533672974,,,9.731977120348644,9.10445937710726,,5.895017616555909,,35.44863398636039,,,,,,,,,7.109747177942329,4.925894886239574,6.0090047393364925,,6.728986625130706,,1.4575765451341223,6.8231858541748736,,6.473409534368916,7.306403644043128,,,5.099058524107035,6.20560752899946,,7.175000000000001,,,,,,,,,,,,,,,,,,47.34,1.48,15.22,,7.488575277777778,,3.62828225,,,0.18,6.44,10.22155049786629,,2.42,1.78,0.111375,,2.918832467013317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,94.36,19.0,94.34,94.38,,,11.52,99.6317579648796,6.480899917317188,,94.34,94.38,0.1,10.0,0.0,7.0,3.0,0.1,0.0,0.0,0.0,10.221315105739816,38.32541341855021,38.325826463783066,No_database_info,23.36,U1365,U1365,No_database_info
329-U1365E-5R-4-W 86/90,,,,,,6.584182362725583,,,,,,,3.4164831782373115,,,33.29294364258949,,5.240267577260363,5.106082760201742,5.517617553581615,,,5.108588473269703,5.868129832775314,,5.04172194459149,,,17.282444012033,2.667496781744436,26.367483977913423,5.0205373993483535,,,,,,1.2039946250241926,5.0411037135998615,,,7.569315538048946,4.9910780571278135,,3.9759812674305723,,16.660628088672787,,,,,,,,,5.211823339577087,3.3625010890552676,4.8364928909952605,,5.329843748647547,,0.981698464070654,4.886876355017139,,5.082894577315728,4.157020631406619,,,4.394335953243433,4.987287336668473,,4.366964285714285,,,,,,,,,,,,,,,,,,48.29,1.06,16.06,,5.289056567427194,,3.609849089315527,,,0.16,8.26,11.02503556187767,,2.28,0.99,0.086625,,2.477027566919778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,94.69,20.0,94.67,94.71,,,9.3,99.98868812879743,5.29861042699341,,94.67,94.71,0.1,16.5,0.5,5.0,9.0,2.0,0.0,0.0,0.0,11.024852479112637,39.23958179571339,39.23990094667083,No_database_info,23.69,U1365,U1365,No_database_info
329-U1365E-5R-4-W 144/149,,,,,,0.4313791632684599,,,,,,,3.3811699174591365,,,2.5374060398212785,,5.375076374210444,5.208958157659383,5.4133567934511335,,,5.293256514181063,5.706829594152806,,5.161371552122696,,,1.221990990749808,2.5642714712447696,7.280781933327056,5.172283580954314,,,,,,1.2546534819681279,5.111841855415205,,,7.569315538048946,3.7131387219222227,,3.964018732625195,,0.8942674224402305,,,,,,,,,5.150882949031673,3.5195031519158513,4.60568720379147,,5.5206793062991935,,0.7792100447767952,4.702465926525926,,5.372538474814987,1.4919372710379382,,,4.471917197376448,5.235468067536673,,4.196428571428572,,,,,,,,,,,,,,,,,,48.7,1.02,15.49,,2.93029799293832,,5.903731806355512,,,0.15,8.96,12.02176386913229,,2.34,0.07,0.086625,,1.679328268692516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,95.275,21.0,95.25,95.3,,,9.49,100.0077171378248,5.1708058370442,,95.25,95.3,0.5,5.0,0.5,4.1,0.0,0.4,0.0,0.0,0.0,12.021580786367256,37.53037930035899,37.53068199686797,No_database_info,24.27500000000001,U1365,U1365,No_database_info
329-U1365E-6R-1-W 8/12,,,,,,10.092401952130146,,,,,,,4.843317976516281,,,35.704320447106056,,5.0775431374520705,4.632672627136623,6.050568862275446,,,5.2487502470823735,7.33585676395198,,4.649181372000203,,,28.454933070316955,3.9869204396140248,8.340527213420318,4.651173083922801,,,,,,2.0062676536568755,6.152821542460164,,,9.371533523298693,18.040873012734846,,5.000718350846985,,20.91607577620532,,,,,,,,,5.5328513667684724,4.134937289413218,7.60521327014218,,5.222712963049506,,2.1188830034237984,5.716723283227597,,4.883878389442511,15.378775625399303,,,3.777038196167587,4.673082327625231,,5.850892857142858,,,,,,,,,,,,,,,,,,48.23,1.24,18.75,,7.550955774807827,,2.285139802672956,,,0.17,3.39,11.1775960170697,,2.76,1.63,0.10725,,2.038369304556397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,95.3,22.0,95.28,95.32,,,10.09,99.5832153216261,5.643834029642505,,95.28,95.32,1.5,9.0,0.0,5.0,2.5,1.5,0.0,0.0,0.0,11.177369343170133,41.31975971656088,41.32013500200516,No_database_info,24.3,U1365,U1365,No_database_info
329-U1365E-6R-1-W 26/30,,,,,,0.8514174941390352,,,,,,,3.2447033767458304,,,3.5833766731371135,,5.164670708784051,4.9769856850715755,5.270755355755355,,,5.0669155426219685,5.451956313760075,,4.935802642452656,,,1.3965611322854947,2.4598264519720363,7.841340968955787,5.004000130789548,,,,,,1.1473509838324087,4.889059811633529,,,7.208871940998995,5.759261981893346,,3.801155822163029,,1.2568080367725514,,,,,,,,,4.94332940147245,3.0750812959470597,4.509478672985782,,5.295498753822601,,0.7043759202209118,4.61026071228032,,5.140275960486944,1.3518766200103667,,,4.328262728509262,5.012405375195029,,4.013392857142858,,,,,,,,,,,,,,,,,,47.981,1.0,15.325,,2.753649491525422,,6.179715457627119,,,0.16,9.51,11.85903271692745,,2.21,0.08,0.0825,,1.797483523067773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,95.48,23.0,95.46,95.5,,,9.62,99.62501623999522,5.111114469103126,,95.46,95.5,4.0,4.5,0.5,3.8,0.0,0.2,0.0,0.0,0.0,11.858858352389325,37.73764571656018,37.737940330053846,No_database_info,24.47999999999999,U1365,U1365,No_database_info
329-U1365E-6R-2-W 19/23,,,,,,2.9822541284926842,,,,,,,2.988246915887491,,,4.342661382830683,,4.970318321841407,4.794302521827923,5.079681544225444,,,4.749222659330679,5.302568438010013,,4.663831641167526,,,2.094841698428242,2.4410824949498253,6.747959974835731,4.700108030004818,,,,,,1.1311648196243516,4.593582638946939,,,6.487984746899095,4.345937770551344,,3.5963507681452724,,3.4972395153888267,,,,,,,,,4.815085106084518,5.311142093955054,5.40521327014218,,5.02361298532197,,0.8595086150783152,4.425850283789107,,4.928295048861945,4.683817899798352,,,4.141196875570023,4.677176124934878,,3.8517857142857146,,,,,,,,,,,,,,,,,,48.077,0.96,15.881,,3.011515930062043,,4.976535662944162,,,0.15,7.98,13.36429587482219,,2.43,0.12,0.07425,,2.098321342925562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,96.79,24.0,96.77,96.81,,,8.541,99.67586721774778,4.702113377677565,,96.77,96.81,0.1,16.0,0.5,6.0,3.0,6.5,0.0,0.0,0.0,13.364138946737874,35.84277138583835,35.843002204408194,No_database_info,25.789999999999992,U1365,U1365,No_database_info
329-U1365E-6R-2-W 99/103,,,,,,0.2891757821056935,,,,,,,3.2723933349360435,,,3.7186399106726324,,5.194990167648137,5.003753548139625,5.341281448898665,,,5.093213377664361,5.466943078124867,,4.983954308410223,,,0.8728507076784342,2.482027042467039,3.158902889766,5.024168396576127,,,,,,1.1160398015129471,4.921980194857561,,,7.208871940998995,3.879261164612023,,3.819727630625786,,1.3365061668176434,,,,,,,,,4.934593409385971,3.9314202346165246,4.690995260663507,,5.320437488084771,,0.7048451078384941,4.61026071228032,,5.185253374325946,1.3482417349907427,,,4.3404585097229385,5.025095366242347,,3.901785714285715,,,,,,,,,,,,,,,,,,48.764,1.0,15.65,,2.595322206332994,,6.331210014300306,,,0.15,9.05,12.5099573257468,,2.23,0.05,0.0825,,0.4994007191371136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,97.59,25.0,97.57,97.61,,,9.63,99.61585804488392,5.157241309660175,,97.57,97.61,0.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,12.509782961208671,37.15728165533244,37.1575613453183,No_database_info,26.590000000000003,U1365,U1365,No_database_info
329-U1365E-6R-4-W 8/10,,,,,,2.6834670120432467,,,,,,,2.9915699213230806,,,50.46056517211121,,5.020503222307133,4.801369287235202,5.164121035704108,,,4.7600509768543295,5.581733659624883,,4.808179728130812,,,15.362172455140444,2.39665355418594,16.03275560164041,4.840320022950888,,,,,,1.2355606099623204,4.619139036984249,,,6.487984746899095,6.372910119753989,,3.569202647915041,,21.56319355429408,,,,,,,,,4.806130218935586,3.3728480327194212,4.756872037914692,,4.9789885417147905,,0.7826220619476035,4.61026071228032,,4.925328594706219,5.045923119410672,,,4.178210097008329,4.782164455716923,,4.016964285714286,,,,,,,,,,,,,,,,,,45.292,1.0,14.988,,7.37953379057296,,3.447419588484337,,,0.13,6.99,13.15071123755334,,2.13,0.88,0.07425,,3.976818545164008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,99.04,26.0,99.03,99.05,A7,P7(F7),11.21,99.82177978271734,5.907848555770471,,,,,,,,,,,,,13.150554309469024,34.5702920301843,34.57051954406622,No_database_info,28.039999999999992,U1365,U1365,No_database_info
329-U1365E-6R-4-W 10/12,,,,,,0.7898033260095667,,,,,,,3.657027841364555,,,3.3492920248244555,,5.625185925948567,5.366228830903044,5.816388110799876,,,5.588587323449865,6.009172460775544,,5.365958425720621,,,2.9676924061066767,2.7513983641399578,7.889538753285768,5.150733292115644,,,,,,1.1643677553446425,5.507409892872815,,,7.929759135098894,5.204019793690552,,4.262988986635261,,2.7862350219037446,,,,,,,,,5.506744703803554,3.501468199605848,5.045971563981042,,5.7860722155173105,,0.6820128673395777,5.025184176385548,,5.464213197750309,2.1108668365492047,,,4.709522169186204,5.270531104041156,,4.492857142857143,,,,,,,,,,,,,,,,,,49.69,1.09,16.43,,2.878757784686242,,4.114117993782383,,,0.15,8.33,12.40825035561878,,2.54,0.17,0.09075,,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,99.06,27.0,99.05,99.07,F7,,7.45,99.7290003556188,4.170494933041398,,,,,,,,,,,,,12.40805855462684,37.89801523163335,37.898320085472136,No_database_info,28.06,U1365,U1365,No_database_info
329-U1365E-6R-4-W 19/23,,,,,,18.346023699182886,,,,,,,2.6832580768044956,,,55.70548616220997,,4.338487535975165,4.162697432187236,4.798863790530458,,,4.251717326168334,4.714708876035307,,4.144487752480482,,,45.56280694081427,2.5475584165982355,29.546139257584933,4.3550690059040305,,,,,,1.6774322589609272,4.27680169489952,,,6.848428343949045,26.479831790442017,,3.360448078759692,,36.636059778242014,,,,,,,,,4.358211013890656,3.07145240035789,5.00995260663507,,4.448229612900457,,1.5126807964962634,4.0109268196838785,,4.436123980262966,8.805675736074638,,,3.690390709235506,4.1550962719997795,,3.6187500000000004,,,,,,,,,,,,,,,,,,46.023,0.87,16.457,,4.754558628770043,,2.830897234106962,,,0.13,8.78,9.041749644381223,,1.48,2.61,0.078375,,6.656006396162413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,99.16,28.0,99.14,99.18,A8,P8(F8),7.9,100.0261310405436,4.668584144886862,,99.14,99.18,0.2,29.0,0.0,20.0,5.0,4.0,0.0,0.0,0.0,9.041583998070005,43.130334492273214,43.13067493349281,No_database_info,28.16,U1365,U1365,No_database_info
329-U1365E-7R-1-W 41/45,,,,,,0.45146559385667495,,,,,,,2.7974734944937256,,,4.042441357502949,,4.521298441639651,4.353218348057873,4.780098634540104,,,4.4573767050275475,4.755074514157599,,4.326126463035014,,,0.8728507076784342,2.1108324022077496,3.7134075644904865,4.291365450750513,,,,,,0.9183998900084304,4.297118906942393,,,6.127541149849146,9.550125110047013,,3.3100295064246477,,1.3087038219031997,,,,,,,,,4.400661142646228,2.559907033797487,5.427488151658768,,4.647123470421653,,0.5647335860966317,4.0109268196838785,,4.482847093767531,1.0891320004504665,,,3.7943809583129426,4.32170125041643,,3.5607142857142864,,,,,,,,,,,,,,,,,,47.648,0.87,18.437,,2.451247702392657,,5.317877067846608,,,0.13,8.5,12.47944523470839,,2.14,0.05,0.070125,,0.999200639488388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,100.63,29.0,100.61,100.65,F8,,8.36,99.68377087419678,4.609902835601017,,100.61,100.65,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12.47929702485098,41.24449363595901,41.24474227158738,No_database_info,29.629999999999995,U1365,U1365,No_database_info
329-U1365E-7R-2-W 131/135,,,,,,3.7570666025588886,,,,,,,2.5779624155894276,,,37.11032334261082,,4.2100355800540195,4.087208889846331,4.4547393226729595,,,4.183733233321495,4.3411872818303845,,4.046280108374348,,,16.23502316281888,2.0547099592961846,28.819879656040268,4.134736960385344,,,,,,0.9719470696194473,3.924486134570937,,,6.127541149849146,12.376602228611555,,3.041170036494701,,19.033057037808284,,,,,,,,,4.197241298920117,3.1167616099071207,5.18388625592417,,4.3008071801129395,,0.5905809677693293,3.7804137840698626,,4.297951943929023,6.446970735614628,,,3.584338546497222,4.074285910334891,,3.1026785714285716,,,,,,,,,,,,,,,,,,44.83,0.82,17.94,,6.693475980832583,,3.002871617250675,,,0.1,6.84,11.96073968705548,,2.0,0.93,0.070125,,4.43733759744149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,102.32,30.0,102.3,102.34,,,10.03,99.95820228449698,5.387975378376626,,,,,,,,,,,,,11.96059147719807,40.78774870822502,40.78799860389939,No_database_info,31.319999999999997,U1365,U1365,No_database_info
