,Rb,Ba,U,K,La,Ce,Pb,Sr,Nd,Y,Yb,Lu,SiO2,MgO,Na2O,P2O5,CaO,Zr,Th,Ti,Nb
ODP0129-0801B-041R-002/074-079,3.469582535926742,1.8219423901259093,1.1782418743443044,1.63133388503302,1.1546607433418712,1.0904469282523621,1.5666173500143539,1.098871955931133,0.9064376090909231,0.7570213423511157,0.7556471597977747,0.7755032508551682,0.9992591213866391,1.032288708847902,1.0805048666816615,1.1723508168964019,1.0309965243777213,1.0,1.0,1.0,1.0
ODP0129-0801B-043R-003/111-114,2.635913684032079,1.3202748685690808,3.503260791824895,1.5360335537457963,1.0254199753133757,1.0195935566903895,1.2086763754470782,0.5086617647806256,1.0860913127032983,1.5596629518385405,1.3953969894636686,1.5820560216184039,1.0304852489462506,0.8135115954728055,1.0384332919528112,1.3091938433920396,1.0558678799751302,1.0,1.0,1.0,1.0
ODP0129-0801C-001R-005/033-035,4.057817836597751,3.5260321266725083,1.4955995712771981,1.4162177392914448,1.1040397443091121,1.0638082980331438,1.589077437541298,0.8407752314429913,0.8604779842342598,0.7547795581035064,0.7290163773852326,0.7224574932502661,0.9889114680042237,1.3033392893146012,1.5478445191454233,1.1093065332995495,0.7994262302987303,1.0,1.0,1.0,1.0
ODP0129-0801C-002R-005/024-028,2.151583525571494,1.9685131379734666,1.3841716109188125,1.2813924653869213,0.8912330297949157,0.9568582212244451,1.2705123548811617,0.9030226864533972,0.8579312625914269,0.9031618816978589,0.8168764592525196,0.8347811570162127,0.9245706889658443,1.6046404127636609,1.280740019432136,1.3040817866568695,1.7014196347084067,1.0,1.0,1.0,1.0
ODP0129-0801C-005R-001/095-098,50.743754937029564,29.027827795216538,4.77004417634452,33.756576488115606,0.6958694965667365,0.7462113373817526,0.5323153446099622,1.0094967942962012,0.8607261025110866,0.7931560141000059,0.5618355789688108,0.5395977883202264,1.1569125215741236,0.29178382997016056,0.5981184724789027,0.893494702412664,0.41579138746676453,1.0,1.0,1.0,1.0
ODP0129-0801C-006R-003/042-045,10.00585612107011,0.23456698858219002,3.7674109880371756,4.507462355815073,1.0574138327767886,1.009905332734885,0.22397358600826198,1.0543357241668103,1.1303702631549672,0.916688180516784,1.5568124542458526,1.6173436134439463,1.0119845915050167,0.27846749777410623,1.4107851970536383,0.5883055847800178,1.328750918558066,1.0,1.0,1.0,1.0
ODP0129-0801C-007R-003/043-048,11.472025872573367,1.3482048211597242,19.176062679988778,2.1887638499456323,0.4977999338851756,0.5018778289262188,1.0011061322407788,1.3289187449743636,0.5238327709014111,1.067067787337271,0.5421234407279061,0.5236168941649749,0.827866020563737,0.7238355126697649,0.8049142157186557,0.7273075865907768,2.0913334633207445,1.0,1.0,1.0,1.0
ODP0129-0801C-009R-004/001-004,0.08682337957452842,1.0242641175973266,0.9162750183004266,0.21858132769660432,0.9247269504429585,0.8882539890824379,0.39357861578085834,1.1982117785272648,0.9776795724986711,1.0402213366985094,1.020235120871259,0.9612899695512946,0.9687107854861534,0.8503177370474466,0.9962716425547314,0.6854057175296493,1.2086870778547238,1.0,1.0,1.0,1.0
ODP0129-0801C-011R-002/145-148,6.279180868364622,1.0157501581774244,1.0843263186044545,0.7440874649487953,0.9642129081823958,0.96594971482292,1.0026608740198844,1.1806245552566532,0.9714133034022058,1.0755743854687332,0.9716287597470765,0.9896092531541688,0.9481829456055462,0.7845015415603559,0.9083035803470312,0.6123424907567122,1.3095393763136056,1.0,1.0,1.0,1.0
ODP0129-0801C-012R-002/111-113,1.0512131950632229,0.891093235783447,2.475619403944875,0.335662451534148,0.9957699494670148,0.9939538156347908,0.7509254699897208,1.5012762734862697,0.9429563610536957,1.1812872767334561,0.9685138844060752,0.991645214602752,0.8353821317027537,0.8886335740295531,0.8218697628082884,0.8956807230626596,1.9893343009534468,1.0,1.0,1.0,1.0
ODP0185-0801C-014R-001/086-088,1.7222932252294936,2.0168039317966198,1.34424189124216,0.5135936493996032,1.1019644719283106,1.0709493721276144,1.5821871616703287,1.302446944791412,1.0182152419695696,1.0348082997560013,0.9846207965134017,0.9870733812960565,0.9606634037932484,1.009669431686819,0.997328187345428,1.0381960746304588,1.2225501260218694,1.0,1.0,1.0,1.0
ODP0185-0801C-015R-002/117-120,9.645701654374852,1.8260295269917293,7.0366812412668684,2.726092037446611,0.986780558179635,0.9772366872906194,1.1928536910712992,1.7402867285785542,0.9438535556250486,0.9349341304863306,0.7892217755468768,0.7497761143651254,0.996020666615619,0.690423542436166,1.3145947692429383,0.8921601744291225,0.9772480614309614,1.0,1.0,1.0,1.0
ODP0185-0801C-015R-007/096-099,1.9778711950556638,1.5015248964025556,3.0153712793797944,0.7954811861072434,0.830102231562288,0.8791652681504724,0.9903767020983852,1.5454879914616295,0.8392391581773244,0.6063324835775169,0.5896906553901378,0.579255198810341,0.8804480354030519,0.8487052614478193,1.1239869614158513,0.9367206190937857,0.6189023275295688,1.0,1.0,1.0,1.0
ODP0185-0801C-016R-002/027-031,43.83888711177341,1.1296917916094384,8.00508662867257,8.645912391889324,0.8276732908802091,0.8135806652962303,0.7931880215028938,1.0808074953034479,0.9527105397157467,1.3509953239756072,0.9304717936015505,0.9828575272723217,0.8447313362515252,0.8025613774138411,0.7535493647171901,0.9437036923358126,1.3181151926627026,1.0,1.0,1.0,1.0
ODP0185-0801C-016R-002/082-086,58.69129906813708,1.338971664921948,6.584369647660215,4.768890109766261,0.8759255421920313,0.8274138576625023,2.1421235127005036,1.8436635070824514,0.8635756573001987,1.0030827078201452,0.8480331688160369,0.8386621289442892,0.9759790562196424,0.4555196993637792,1.1858515210042757,0.8499312188026604,1.3994308798059047,1.0,1.0,1.0,1.0
ODP0185-0801C-016R-005/062-065,2.1018355197682945,0.48884139910312613,18.18398544105828,1.2972181987590512,0.8084634132993288,0.6878247392173151,0.4427828731634803,0.6983008920389088,0.8353783014812493,1.2068702576303083,0.9670019158833689,1.0338982222858903,0.9270870389704808,0.38723226287033996,0.6811134910331339,1.1562399546999673,2.0222135820804703,1.0,1.0,1.0,1.0
ODP0185-0801C-018R-001/064-069,1.9631406940101397,1.1523083848848523,2.4891223296232967,0.48404382299030035,0.9612891372234001,0.9597681900527218,0.8438871220378401,1.348388586299459,0.9870965125700221,1.0923877300399156,1.0501074174529155,1.1006828639680823,0.9508075162431658,0.9843026935592214,1.0088389474589872,0.8367285864738556,1.0749087919034463,1.0,1.0,1.0,1.0
ODP0185-0801C-021R-002/086-089,5.867110800838423,0.7228140326769287,7.530919865683103,0.9177570103177541,1.1756869058426165,1.1452413321260828,0.7107199018130379,1.1734031572984862,1.18066429868712,1.5087998172186095,1.3077079775688383,1.3478202548282374,0.8534020652441179,0.8350813213478357,0.8677561385712224,1.1388011607465454,1.7586484490702283,1.0,1.0,1.0,1.0
ODP0185-0801C-023R-003/080-084,0.44477800744933754,1.0513640828245323,1.6448011626375958,0.3501143134866895,0.9512224983915394,0.9633500797425989,0.676878964201128,1.169900373739844,0.9913994801266022,0.9668855133043467,0.9119799290450861,0.9461216722798359,0.9645416360222763,1.0340045798730177,1.0662885247938643,0.9001767119264695,1.0183801318829697,1.0,1.0,1.0,1.0
ODP0185-0801C-024R-001/046-049,4.1074462053058225,0.8550176868990669,5.061007169637697,0.41493590689450083,0.9118353105168673,0.981213040445194,0.9567988333260997,1.1011404842612424,0.9703006199175929,1.0316656343305324,0.9144576123900439,0.9827125752904621,0.9562610814054969,1.019787684173757,1.0000874500338996,0.8111349611489328,0.9988806710502246,1.0,1.0,1.0,1.0
ODP0185-0801C-025R-001/010-013,0.2168533571165735,0.8982537800606254,0.9584218300505333,0.21337287909821018,0.9765178035572198,1.023724508527215,1.0271987835882501,1.1562656378376153,1.0243330210074004,1.1048648284903402,1.0111268590199975,1.0415032124919616,0.9722225098371681,0.9917233270477473,1.0017544481311906,0.7878742081471674,1.1170226951077338,1.0,1.0,1.0,1.0
ODP0185-0801C-027R-003/066-069,2.2088867115955435,1.4944248130373217,5.795606114474586,0.4466828767172138,1.0593889967971433,1.0169741043374132,0.9987827908093592,1.2282898340066537,0.9851209790762921,1.1330323729538974,0.9859737188721673,1.0098532801807858,0.9468777997025849,0.8193420578381759,0.8901988288001768,0.7360918431336632,1.3531210003645116,1.0,1.0,1.0,1.0
