,Rb,Ba,U,K,La,Ce,Pb,Sr,Nd,Y,Yb,Lu,SiO2,MgO,Na2O,P2O5,CaO,Zr,Th,Ti,Nb
329-U1368F-7R-2-W 8/13,1.9410036234680446,2.240298843791507,7.695809347232464,4.766932496727884,8.03247196950788,9.389154959450162,6.778844018973387,5.06545785814973,12.082647420814581,11.316163531245257,10.730571393117415,10.936041280897022,50.42936052175775,6.5406930943883355,2.8231595382954313,0.2354461533296875,10.45664937638844,13.333035714285716,3.3818650675550304,11.202933530841177,6.8959838116260554
329-U1368F-7R-2-W 46/48,1.80892761759902,2.1275214781265506,7.231231612313471,4.664460531030027,7.28194672040281,8.98316412964081,7.671753230480624,5.094121253691129,11.049816899119197,11.1920381965792,10.515869666391357,10.647095913549208,50.166730078176556,6.720515781269457,2.758082074267048,0.20136047818537683,10.53157425331383,12.34375,3.092438555297135,10.142573567016703,6.682686480145262
329-U1368F-7R-2-W 93/95,2.415462793162396,2.5693584519939345,7.387623134261996,5.651320661756031,8.035410247829567,9.071424339480942,9.157257289872742,5.491760164558642,11.13095013062514,10.910564264036246,10.274002731977689,10.45823740402608,50.28686923384754,6.601709334305775,2.7332996665401903,0.1991353035472565,10.509548615696929,12.213392857142857,3.69168034753257,10.188676174139507,7.218306190160144
329-U1368F-7R-2-W 113/115,2.435762647663787,2.8944629179794927,6.910281316438516,6.062642549728631,9.004225610289154,10.19947892835014,10.368384118307512,6.279321436394866,11.863959385997369,10.634654395398547,10.047495112409994,10.30182185381444,50.4330850205244,6.511591823341678,3.170254834397074,0.21931499801060778,10.348680200336798,13.050892857142857,4.158777073373871,10.64970224536754,6.937551949927378
329-U1368F-7R-3-W 16/20,2.205155708384814,2.5733524355666537,7.342203950557806,5.435831552718037,8.383042002166816,9.157844756513342,8.84431909035595,5.135525666146337,11.293955462865098,11.252546845205014,10.441690441452236,10.673112361061762,50.195887407019306,6.649640914141657,2.7556998126769554,0.20724650613843482,10.541157006288627,12.779464285714287,3.597482423701549,10.557497031121931,7.586712754524017
329-U1368F-8R-1-W 31/36,3.4343669987107397,4.35865963428524,7.538577604734322,6.4309897716771225,9.59424268517993,10.575977459680324,10.586104617813215,6.6228395583645,11.946956353541538,9.774396789632654,9.596071270315782,9.346309801356323,50.26296019410104,6.5950404045143705,3.1385283362485694,0.22454238247695862,10.322602854032388,13.266964285714288,4.542068026901251,10.834112673858751,7.658872819730637
329-U1368F-8R-1-W 129/134,2.1337379428923247,2.3921153655541874,7.2025124341197095,5.084352194485696,7.987088674496366,9.301197837662128,8.102770660386138,5.041653188036972,11.759444351749487,11.338897548345354,10.629086255764252,10.829487730651943,50.54573395931063,6.619633271417766,2.8086395251810115,0.21694944329223623,10.347773302169074,12.965178571428574,3.4662122395753494,10.695804852490342,6.749217569233499
329-U1368F-8R-1-W 143/148,4.373631052346541,4.448504816212875,7.8603652599772635,7.343611715670936,9.693012857187707,10.651861844266842,11.694663191246896,6.9095262936184785,11.727541076233985,9.198596134417185,9.226855731733943,9.180116185574185,50.01755687898201,6.671440993110026,3.131033449018204,0.21389872133304474,10.371999196138505,13.134821428571431,4.744617089146243,10.64970224536754,7.747607038010319
329-U1368F-8R-2-W 121/124,1.7426071736040074,2.1688094745576914,6.491803629143889,4.44908766033041,7.642900550447759,8.942310795118573,7.140514989450085,5.005877417183437,10.970485343020512,10.875713779358467,10.330806434819593,10.47507564532514,50.458439232564295,6.693464461738043,2.885584308617683,0.21632213412839174,10.517465605037744,12.833035714285714,3.040951535427146,10.280881388385113,5.655604295515768
329-U1368F-9R-1-W 29/33,1.8552466283826592,2.1773589048263102,6.831402066050839,4.417578893940795,7.20957534493571,8.659221811556694,7.09762824267494,5.197661197033697,11.046500022420576,10.673359610175845,10.040446838834459,10.359999026529811,50.11336161322328,6.714428033353642,2.76021315579257,0.19979791096208627,10.696529846330705,12.04375,2.956804151251447,9.95816313852549,6.345380299580218
329-U1368F-9R-1-W 95/99,0.9959473720970178,1.804059436815333,5.800448398931968,3.664158161127406,7.071529651088145,8.85956270394923,6.675196413716362,4.643713607883651,11.447829919127063,11.594223165664477,10.389970351253094,10.478836070570543,50.12307511828424,6.778022133072535,2.7492811406869224,0.20711132956720257,10.439963036347988,12.657142857142857,2.502226531853972,10.234778781262312,6.191441131820518
329-U1368F-10R-1-W 0/3,1.964643577085516,2.5698258469246746,7.072187311244444,5.7432642509401255,7.881759585279507,9.30669470821065,8.683739387903886,5.3308333544644695,11.410297349503107,11.126322746353749,10.411318812932414,10.693541976714549,50.60490800749803,6.590921636916993,2.792753083867445,0.2078600559757255,10.379514503640875,12.989285714285714,3.693617815792317,10.64970224536754,7.1186205811429835
