,Rb,Ba,Th,U,Nb,K,Pb,Sr,Nd,Y,Yb,Lu,SiO2,MgO,Na2O,P2O5,CaO,Zr,Ti,La,Ce
ODP0129-0801C-005R-001/103-105,1.5245104896422772,1.36266610267352,1.2709514976243397,3.0612511146272388,2.106293937929249,3.108099533847595,6.191556927540922,4.297569649579301,4.7517160918541625,6.8107328964482505,6.119884240117254,6.346253653200611,49.83382134055132,7.998085110920665,2.377397721246194,0.09573613175268163,11.166528803263406,6.25,5.670620676104793,2.7074235807860263,3.3802816901408455
ODP0129-0801C-005R-002/087-089,0.7688381040315609,0.7402151516879748,0.6710512622948644,1.6851567668473502,1.4716452496109762,2.0749159760952582,5.250794383885086,3.679364750887847,4.473855380842444,6.453753209650777,5.824018211339709,5.98772403797323,49.788918493315855,7.781705638928556,2.2065161647008638,0.09173995706534949,11.829265603574184,5.892857142857143,5.532312854736384,2.1106259097525473,3.042253521126761
ODP0129-0801C-005R-003/038-043,1.0302806607645005,0.9991431769844598,0.6941038289807051,2.083232681497624,1.2954363514709883,2.8663059119811574,6.0190894661562675,4.050015309841827,4.374582640895161,6.225504053434219,5.78918697906909,6.008792140876384,49.687766208677616,7.767287928421963,2.2713174673214818,0.09423634387258809,11.70962346843621,6.1607142857142865,5.301799819122368,1.9941775836972344,2.9859154929577465
ODP0129-0801C-005R-003/125-131,4.699811469900399,7.029157804343228,5.140056300964949,7.9094451156601515,3.8573978951633063,5.089498585239805,17.71150017754921,6.026809103899963,5.9557206411258425,5.510126816459845,4.682996875021206,4.972416647178901,49.38123919504777,8.12049994331372,2.118515856053733,0.0981059320132906,10.777958582823324,5.982142857142858,4.74856853364873,5.749636098981077,5.881690140845071
ODP0129-0801C-006R-002/029-034,0.9823710052034527,0.5104566346776744,0.5560225701193624,1.3183090934645292,0.9823904501426599,1.633473192939637,3.6762835696404976,3.8640942517583747,3.2969751252914206,5.416412173729125,4.986466832580866,4.662260950168471,48.41592663447039,9.463879887236232,2.0056618351081035,0.06575519625403253,11.527697140371314,4.910714285714286,4.518055498034714,1.4410480349344976,2.1971830985915495
ODP0129-0801C-006R-002/119-124,1.4531619682137102,1.0007075905782423,0.8528199451334706,2.518144741456926,1.346233062322824,3.138156655894033,4.052516763070554,4.191604537604768,4.141792880970108,5.941055686498353,5.6503177407571625,5.829516818592731,49.68563373173879,8.463261635482835,2.2566045172686433,0.08396388233733111,11.458591779521049,5.357142857142858,4.61026071228032,2.1979621542940317,2.946478873239437
ODP0129-0801C-006R-003/037-042,2.1003664989752657,1.9610427827075692,1.7943381055556265,2.8666924064903547,2.356735315242312,3.0567300685459764,1.9513548262897293,3.793130813872804,3.8962939133795134,5.19384268623733,5.355388185933611,5.371104815084812,50.35223471045368,8.107472085083902,2.0631205293453765,0.07207422124705179,11.276233900623373,4.285714285714286,4.518055498034714,2.6637554585152836,2.9239436619718315
ODP0129-0801C-007R-001/053-058,4.0940123916186675,3.138376617569545,3.3517999212611214,6.915172999226889,5.520550521392614,9.11535967672054,13.819873014220507,6.812887231009481,9.527146816836597,7.7685553391839335,7.731059725247389,7.598081057702257,49.42483954154551,7.185561286308275,2.8186337697284407,0.18783951010343303,11.004626911548394,10.625,8.897803174701018,7.816593886462882,8.523943661971831
ODP0129-0801C-007R-001/099-105,0.7634903393421892,1.4766246662518883,1.9696014278548315,4.503812645491802,4.146602853289588,3.420208043364001,6.899027813298962,4.536647130229628,8.366580734153038,9.311159621409434,8.38524923844681,8.475129551045185,50.52946378991586,7.011081992791855,2.7651326690605136,0.17561024314592932,10.410321141142338,10.714285714285715,9.036110996069429,5.283842794759825,6.309859154929577
ODP0129-0801C-007R-003/000-005,1.443718747078185,1.925069900037275,2.644066249511424,4.752668222495429,4.426016968980642,4.4959960965215595,7.834331949556674,5.3404571085336086,9.002695732476212,9.135197876687375,8.671562876024053,8.521374596357555,50.07249200881451,6.960141426594983,2.743098458270029,0.17011165997572864,10.918454478451027,10.625,9.082213603192232,6.346433770014556,7.132394366197183
ODP0129-0801C-007R-004/077-083,0.7987850420612177,1.4160331800520451,2.329329528636808,4.352861063851803,4.089467753623686,3.2640433378227853,5.983473983243911,4.396768562200968,8.669567027807302,9.28517815104247,8.307519754899523,8.449457757142799,50.42753689085878,6.736839583947366,2.786444236599223,0.18439119648076352,10.158801817382361,10.714285714285715,9.266624031683442,5.400291120815138,6.422535211267606
ODP0129-0801C-007R-004/137-142,2.7160056964394097,1.9323226567346645,2.5976868700419273,4.837787368078309,4.213458173279155,5.811933526517523,9.579993036474965,5.485526367669087,8.94476296222329,9.115736245613599,8.465410613136047,8.388600124478895,50.268044963987926,7.016678256759989,2.77422063088774,0.17046841636333257,11.010646576533071,10.357142857142858,8.805597960455412,6.419213973799127,7.335211267605634
ODP0129-0801C-008R-001/065-067,0.563897234932313,1.339655236228601,1.7969836897401148,3.2570489358121755,3.402589938948374,3.175645784677844,7.0220736746986585,5.0075772371339555,9.516031521011126,9.93689049470779,8.711312324158381,8.797642027267747,50.180427142441374,6.684549199258121,2.7848836809076167,0.2196089000571518,10.105877112160664,10.0,10.0964709598939,5.880640465793304,7.211267605633804
ODP0129-0801C-008R-001/101-106,1.769453492176074,1.8294562516781407,2.576887616302535,4.797250808529631,4.113169061753558,4.93321197416071,9.359005589231877,5.357320569273702,8.927869474713011,9.104494720766453,8.439823583001681,8.538863410923922,50.25230860064988,7.078506370450243,2.7283154418418674,0.1695155442153364,11.022317292527415,10.357142857142858,8.759495353332609,6.200873362445414,7.183098591549296
ODP0129-0801C-008R-002/078-080,0.6718812374747026,1.1742759130207385,1.6671037851712995,4.16432602271926,3.0773482763402265,3.2662454988006644,5.477643184428397,4.406310688589004,8.198805403471907,9.438348877762069,8.215874700427856,8.565394201488056,50.36326339454464,7.123209435266585,2.7012080868743813,0.18880034909140866,10.678581203596424,10.089285714285715,8.713392746209806,4.861717612809315,6.028169014084507
ODP0129-0801C-008R-002/133-139,0.8675471468060685,1.6360105086627021,2.3701791323313244,4.144808080236911,4.133263719475714,3.3377154538649743,6.780238546877406,4.6054579864716185,8.24066425798666,9.14989529820819,8.383615793633943,8.54414427242009,50.64953782729784,7.068318075833206,2.7734131082129223,0.16077423714333702,10.481415026987436,10.357142857142858,8.805597960455412,5.414847161572053,6.366197183098592
ODP0129-0801C-009R-005/020-024,0.5637256393190009,0.9730591937474573,1.5529406915485449,3.454522645742926,3.0043108038791613,2.8231738362009984,6.216270089790827,4.311621172532054,6.633454611656916,8.153545133087063,7.545701725231619,7.524289022118374,50.24401036222432,7.087949621615143,2.643781570821999,0.15914111883262594,10.305456563518819,8.482142857142858,7.883545817999347,4.0029112081513825,4.95774647887324
ODP0129-0801C-010R-001/055-060,0.6669105263019622,1.3849829792372488,2.1334933667596747,4.099407465807496,3.7303797849227136,2.556618277818565,5.697738159170191,4.8568161685719735,7.562463331885779,8.102855238708733,7.3709510889836345,7.473048596924218,50.72156431601982,7.288172823318883,2.6964868019366244,0.14363634398646294,10.425587958117312,8.660714285714286,7.468622353894118,5.065502183406113,6.073239436619718
ODP0129-0801C-010R-006/067-070,0.4514047316025056,1.2256966458189167,1.8496989243476032,3.6023996743929576,3.7537766444889846,2.6250786600779104,2.9253448064313865,4.2043778647997385,7.5219460154897755,8.690009555374468,7.67142834178673,7.740763331286567,50.538486707162804,7.085397695975868,2.6703897654860143,0.15809706138806812,10.55472854607894,9.017857142857144,8.20626406785897,4.745269286754002,5.67887323943662
ODP0129-0801C-011R-002/121-126,1.0242788030841006,1.918891305743248,2.7581176303669235,5.998917381117594,5.005281903485939,5.247450628502094,5.722981664475706,4.872040019445808,10.58270132241169,11.415413285970905,10.25851850048721,10.236355943825325,50.193218455249976,6.376000487321323,2.786206090186467,0.19734537774783545,10.477088425658442,12.589285714285715,10.0964709598939,7.190684133915575,8.287323943661972
ODP0129-0801C-011R-003/121-126,1.049172647628634,1.3640400491630809,1.7491486576257356,4.129215127166964,3.5930553398140037,3.365448003855539,5.867731647295742,4.78898325761635,8.94291788061629,9.36543326380385,8.696745822424539,8.664281046275319,50.204807339913565,7.147644233866035,2.765827431759464,0.185423664146944,10.760690073441973,10.892857142857144,8.990008388946624,5.633187772925764,6.918309859154929
ODP0129-0801C-011R-003/131-136,0.8725090464654204,1.1368386356564328,1.7669979220031948,4.516359688737558,3.6974899043775915,3.0437552872438958,4.847167821296661,4.376010188650395,8.443571258328541,9.924724901782689,8.495105506690123,8.893940696327729,50.10014266376497,6.4457443770949565,2.6987981355810464,0.197528189251505,10.582964498542115,11.25,9.727650102911474,4.861717612809315,6.084507042253522
ODP0129-0801C-012R-003/032-037,0.9457835068491047,1.1733599679164954,1.7688837353935003,4.3833922968543995,3.5439747163167485,3.1148151387031375,6.753928791925708,4.815538658172995,10.520351777799672,11.721324131612029,10.504358478015087,10.258063643997797,50.07859269558326,6.447325039815428,2.798912102467736,0.2681105174810463,10.124215130507286,12.767857142857144,10.603599638244736,6.302765647743813,8.056338028169014
ODP0129-0801C-012R-003/057-062,0.8149257413395655,1.6849135288161483,2.424086080237359,4.595362111762174,4.580251764336145,3.6491214301639676,7.228928406639219,4.810260256573152,9.931432829371937,11.36653899328785,9.791240694657724,9.677176276870059,50.28826541537433,6.328096821202642,2.78176967470296,0.1919968990591608,10.403243529708929,12.857142857142858,10.557497031121931,6.273653566229984,7.436619718309859
ODP0185-0801C-015R-007/031-034,2.545450820951875,1.5657763538130436,1.4946675431686633,3.608387454166195,3.7593183077764647,4.476881043048061,10.23324133949762,5.394389295436406,8.982550989797678,7.80448756633901,7.2488238059804,7.845609931587635,50.445467651512665,5.860950192968913,2.9937976303122436,0.28754067339074013,9.419229569964608,7.598214285714286,11.756164816314815,5.880640465793304,7.436619718309859
ODP0185-0801C-034R-001/093-096,1.5485567938470866,1.4404044131950475,1.7962173712328322,3.5852533390551624,4.465546130727245,3.8152692399354606,7.902922962995914,4.602452051581304,12.359062806716054,12.203403265967223,10.991850751833487,11.616482728043005,50.230060133322084,6.47269825360055,2.85337212736291,0.2746515774368074,9.927627624444499,14.642857142857144,11.110728316595571,7.554585152838428,9.690140845070422
ODP0185-0801C-040R-001/024-027,0.7766585545934759,1.3638840581953011,2.1706775749432055,4.688405626640224,3.772222727481749,2.8388592585670285,6.636527259669921,4.8819188268383,7.525798248507765,8.248935388318074,7.431128067177306,7.6883089875496085,50.717534372018086,7.3618760793853015,2.7218022525967864,0.14597176124137626,11.031600822896038,9.285714285714286,7.330314532525709,5.007278020378457,5.915492957746479
ODP0185-0801C-044R-003/023-026,2.0279964852573,1.678437114008457,2.5656762501528148,5.166118544635503,4.4592115400362,6.219711631942411,6.659572783336224,5.321248958654555,10.017702868503456,9.643933443343695,9.211708481400516,9.143243379082486,50.118784706741984,6.51673745165924,2.7888592785938404,0.1886882894573919,10.778631352468116,11.785714285714286,9.543239674420263,6.724890829694322,8.0
ODP0129-0801B-037R-001/036-038,23.80445665545835,31.347654803579207,27.521675726697065,27.525019168161755,41.06406292849397,27.316896774304897,22.92236274517023,20.97366098919137,18.204871656174312,5.474750146309734,3.6276544204055816,3.84157252563828,48.26467343568112,6.41116319583561,2.8494519554442066,0.3456630125442885,11.017151509279296,15.089285714285715,12.309396101788455,31.004366812227072,24.95774647887324
ODP0129-0801B-041R-001/026-030,31.163266032659802,33.26957165219982,29.042508938141363,40.17729604722493,50.9533825289879,39.00929515348904,15.667633319602903,23.32109685601108,27.352431157802986,7.910146148824883,5.8112701235445705,5.6280785606346395,48.40903986213991,5.833214297915353,3.158153002176909,0.5878123793231369,8.528817519543596,27.67857142857143,14.614526457928616,43.37700145560407,36.95774647887324
ODP0129-0801B-041R-002/074-079,34.62344427544566,34.55137463588414,29.542361715497353,39.375318709552374,50.74463824454534,35.18890743042071,18.432633359831858,23.93728055557665,26.935762059611044,6.91456015109951,4.968523514482292,4.738471042928658,47.96118623857187,6.660843332015244,2.9821486897723672,0.5676651631719069,8.911818668063589,25.17857142857143,13.969089958209366,43.8136826783115,36.845070422535215
ODP0129-0801B-043R-003/111-114,36.710188575149246,41.21650623743578,38.04571718370341,52.54740546198756,64.38620824993389,46.206267835240396,28.477618504093364,28.236980237901374,29.03644960066956,6.5961541175015865,4.2908129915985365,3.974705952753636,47.382298378769796,6.587936078865798,3.1071673375612465,0.6068773167343665,9.392259282946473,25.53571428571429,15.25996295764786,51.2372634643377,40.0
ODP0129-0801C-001R-005/033-035,30.120989514896465,34.04257456648446,25.69073029453168,36.9445099873942,47.86136307772375,36.805375452982716,15.537351122706866,22.23408952234586,27.296396801503384,7.887272652571503,6.094516100172034,5.877680413240702,48.45549017770312,5.639181508192231,3.1143112794342453,0.571544228972484,8.350774176498769,27.67857142857143,14.337910815191796,41.193595342066956,35.21126760563381
ODP0129-0801C-002R-005/024-028,58.657064814507834,71.33140303192593,30.27513317729562,65.03659093540841,57.13504059447256,53.783212479756166,29.645968352985264,20.512399372164893,29.450766234523147,7.956282040204491,6.864851392320251,6.534993724045143,50.724587129247496,4.305941430557597,3.331442116930835,0.6723132974274879,7.293716977481508,35.625,9.128316210315035,48.180494905385736,40.732394366197184
ODP0129-0801C-005R-001/095-098,1.452392477274904,1.0993471949320133,0.8287104324616366,3.2747846511618546,1.3840280101207958,2.1128561515568407,3.6588151878201147,3.7840068277780543,3.7697531206344848,6.148806421799978,5.774209681504965,5.85124396251157,49.45757946518797,8.510793300772505,2.2198254065734733,0.08790237070090565,11.586466650346722,5.5357142857142865,4.979081569262745,1.9796215429403201,2.563380281690141
ODP0129-0801C-006R-003/042-045,1.4328969771895492,2.6628686142715527,3.009228170416022,4.5572830934733615,2.1204423004689956,2.2292865322115825,10.07938799069713,5.6162453953377645,6.248903582065794,5.502056009052189,5.241965691047905,5.281399827087369,49.77721063159525,8.639726267680487,2.2576490559846714,0.10440757289852375,10.618043283329671,5.151785714285715,5.255697211999564,4.803493449781659,5.509859154929577
ODP0129-0801C-007R-003/043-048,0.5763018862399777,0.8702288149692142,0.6539853038141488,1.799328030504058,1.2137578200505188,2.536466897705791,8.89741811247203,4.1464249371626,3.943345944523664,7.246215729642656,6.50208245296481,6.518522708333378,49.77840610593777,6.998913311556144,2.313880366261586,0.10387862555458437,11.55136698584068,8.571428571428571,7.0536988897888895,1.5283842794759825,2.202816901408451
ODP0129-0801C-009R-004/001-004,0.5440841949347751,0.7968769048692154,1.0476872570760696,2.3875483104978223,2.554641302317752,3.4652685249477866,8.634603913353894,4.703047773543965,6.7964239145711085,7.996549675496257,7.4888836145033295,7.55062262955917,50.36809104121207,7.700945829201963,2.6277987190818077,0.23664189472933725,11.30093561892983,8.848214285714286,6.9153910684204805,3.784570596797671,5.047887323943662
ODP0129-0801C-011R-002/145-148,0.5528502430573463,0.7233233581600693,1.2620350939941898,3.0984082212862485,2.6154191261500053,3.229910879833819,7.122213054736267,4.627332517340532,8.248303164783099,9.382460528386643,8.342950530246487,8.325378243843241,50.35384723733386,7.449577820619017,2.7439020217745598,0.33262439417157735,10.68477302597203,9.910714285714286,8.252366674981774,4.439592430858806,6.028169014084507
ODP0129-0801C-012R-002/111-113,0.5912283773991199,1.215740349712341,1.6519060988111103,4.082905562662187,3.0516037733069608,2.5238268612417327,7.413416646334506,4.721292622610879,8.191816484601478,9.180477652778139,8.185830667069697,8.388857170009175,50.20635771462561,7.417057526108588,2.774323628223881,0.16297273800105114,10.50689342029949,10.625,8.160161460736166,5.036390101892285,6.309859154929577
ODP0185-0801C-014R-001/086-088,1.3686587885997077,1.3602158464203298,1.685855226662269,4.1218930832145775,3.490907079069545,4.198714621202928,6.748812074326397,5.0309576642943865,10.47837990665537,11.038821912444801,10.175921060189733,10.21517696103183,50.00414312936321,6.411710926793865,2.7858590540765404,0.24464944777106795,10.700998071050007,12.321428571428573,10.004265745648294,6.3609898107714695,8.056338028169014
ODP0185-0801C-015R-002/117-120,0.9046760661950675,1.2598051044695817,1.800759607157448,4.853025832992285,3.488739028338027,4.32387422241449,7.505082463977982,4.642303848431654,9.93901410335895,11.186176797335314,10.48128989188018,10.034089012984436,50.140739200203896,6.46900429102968,2.7697628549497586,0.23920258835482733,10.378709160156506,12.589285714285715,10.050368352771097,5.705967976710334,7.267605633802818
ODP0185-0801C-015R-007/096-099,0.6379874890447828,1.4600658380637175,2.1964603953810298,3.6443744595634597,4.963734779595123,2.553514781620357,7.601913220435692,4.7689277117397335,10.292305869703384,11.38265308498857,8.999186171775392,9.266152202972695,50.29806373981312,6.60419344938304,2.820485898343803,0.20017390984079259,10.107740145264408,15.000000000000002,10.557497031121931,6.375545851528384,7.71830985915493
ODP0185-0801C-016R-002/027-031,0.7222134097025806,1.6799054675054375,2.669577327006991,4.223976466960775,5.272763821032337,3.3342898895992206,8.796192640618411,5.609428825541841,9.325573504687345,10.089140674411896,8.769349650838862,8.762559398655998,50.14042417914679,7.071765589945132,2.8842006068759423,0.1811361068914978,10.491875230606423,15.178571428571429,9.312726638806247,6.317321688500727,7.211267605633804
ODP0185-0801C-016R-002/082-086,0.812130345575529,1.2683028988519958,1.665705435503272,4.364415740303736,4.781189434327636,3.0765302360232276,8.496811075403588,4.5098887967543755,10.3079142484567,12.43130455152564,10.075421232122295,10.375339082582071,49.60296243250818,5.649671012490874,2.880136373068519,0.27636074620607876,9.83265902656225,16.875,13.047037815753306,5.997088791848617,7.661971830985916
ODP0185-0801C-016R-005/062-065,3.590413742217877,2.334341671483709,2.600040263375238,5.311293667133982,4.63003138535789,7.808892510661188,8.23711506398603,7.710090782307681,5.819786237819923,6.607292640310656,5.332677669999,5.299873412722881,50.06810639323949,7.972626282567859,2.806504551728978,0.11762537248403512,11.432472520596344,9.732142857142858,6.039441533087219,5.385735080058224,5.002816901408451
ODP0185-0801C-018R-001/064-069,0.5070185197523315,1.0503326211777122,1.5765574946154175,3.7035246578409984,4.475692640657349,2.6052257242469596,8.39868057958585,4.41015872551768,11.026581368438379,11.975289520035524,10.720697576296214,11.119950179786183,50.20414594594948,6.461320864688609,2.8026934924803473,0.29225556805439445,9.913068515233102,14.821428571428573,11.202933530841177,6.43377001455604,8.507042253521128
ODP0185-0801C-021R-002/086-089,4.254235322902137,2.7835550760887386,2.5676214116652902,5.0250406649196515,4.737343311571795,8.026984514317991,11.743191496379213,6.778449454130404,8.916891197933394,8.31159596575029,7.597680001560774,7.345713198641306,50.064852439462456,7.342008800372145,2.892738478440182,0.17235858910661903,10.987236007891834,10.535714285714286,8.114058853613363,6.870451237263463,8.0
ODP0185-0801C-023R-003/080-084,0.6804891321534403,1.27227165032192,1.97927781040687,3.6600245201392,4.456606246447804,2.741290930474216,8.37592773106103,4.984393151016513,10.706683654325325,11.389276339573684,9.553292348384868,9.838767910875097,50.20722378690194,6.657417809551256,2.8214521263137633,0.2495311443456179,9.764067319173531,15.178571428571429,10.465291816876325,6.448326055312954,8.28169014084507
ODP0185-0801C-024R-001/046-049,0.8756496608052203,1.1395250052039714,2.018086817848223,3.7077462797803724,3.8595785294002525,3.565998951789222,7.518629799155769,5.025881947190274,9.258546581437155,10.127191900361808,8.997242367758904,8.846779856950548,50.28207788153518,7.114049903555588,2.795474785670837,0.23251301588082007,10.231564438361218,13.392857142857144,9.266624031683442,5.5749636098981075,7.154929577464789
ODP0185-0801C-025R-001/010-013,0.8658087334625943,1.198007254989099,1.7622123974701123,4.3252010515866175,3.4935032344748627,3.5239250439943146,7.332888554623433,4.9092673493118655,9.365232669982522,9.934857662311167,9.518800662068351,9.254988673827553,50.149946093780045,6.97439509296819,2.7933415740518286,0.26999910121350895,10.553817205977952,12.232142857142858,9.266624031683442,5.604075691411936,7.323943661971831
ODP0185-0801C-027R-003/066-069,0.6940312678597478,1.2156419509469933,1.5877322595311842,4.469465348321919,3.1087220158310287,2.8838452833894093,7.024909783863424,4.846351864877824,8.31285045228691,8.912009582093685,7.993003244467874,8.141501456240976,50.13701339728442,7.386274076271018,2.789758705199031,0.16492001118463456,10.47663566055147,10.357142857142858,8.114058853613363,5.211062590975255,6.47887323943662
ODP0185-0801C-028R-001/110-114,3.1469867858222345,2.201596388423181,1.774104968961551,5.2370684867725,3.5206728576075608,4.567454928744184,8.233492321978863,5.8504355970630995,7.912584412278616,7.615809018108386,7.038880778970613,6.837270721850607,50.406358107810036,7.621759257180842,2.84081214837647,0.14799393002121847,10.287445746598491,8.910714285714286,7.145904104034496,5.429403202328966,6.687323943661972
ODP0185-0801C-028R-002/036-038,2.187370313007426,1.425806027268695,1.8582414229135413,4.8232799014738115,3.7719901740842188,4.178744708697459,6.982839237897156,5.072226417340986,8.862101234279585,9.25270465569787,8.270281383647227,8.206063860187395,49.95151094514111,7.3081008989253275,2.767679539899628,0.16940644745770903,11.08343986993469,10.535714285714286,8.390674496350183,5.735080058224162,7.042253521126761
ODP0185-0801C-028R-002/100-104,0.7679079509472473,1.2985871628678562,1.9149810159451963,4.008273316594412,3.3404043747354004,2.6425069398903127,7.543296744524304,4.855472784551606,6.7527018230667695,8.252287117357069,6.920029024053064,7.089478451114308,50.451162614521216,7.616452577770057,2.6427060972729506,0.1476440642922881,11.044315921614972,9.732142857142858,7.238109318280102,4.366812227074235,5.357746478873239
ODP0185-0801C-029R-001/016-018,0.6827971582921537,1.328936130367559,1.7977677999718624,3.6649206410492043,4.643598350267274,3.123960302296114,8.461512043967835,4.335648059504039,12.00036115212978,12.177379223809963,10.864612821790486,11.299829688897415,50.218951241788396,6.499489390280332,2.8381181327565264,0.29257528228591934,9.994562784406291,15.089285714285715,11.202933530841177,7.045123726346433,9.183098591549296
ODP0185-0801C-030R-001/003-007,0.6342344998519182,1.2678079413837893,1.9086235814495551,4.57083694952468,4.283236660704717,2.7325408362951547,8.053743545489878,4.460459827399253,11.112887707403624,12.025811718447335,10.794775613806488,11.066819909347737,50.21659507766832,6.461038433101797,2.8290710125373457,0.289565847852127,9.828200519630926,14.464285714285715,11.202933530841177,6.695778748180494,8.580281690140845
ODP0185-0801C-030R-001/111-114,0.8717729988061098,1.3435828172479722,1.8797973082187116,4.035608341669947,4.370858023408621,3.3944749389044433,8.547487710924829,4.721354913324613,10.836940292737141,11.62293636301983,10.278869778674279,10.532819744821554,50.2061407169496,6.6053431387526595,2.823461651835267,0.26363644093311966,10.007184088428358,13.839285714285715,10.37308660263072,6.622998544395924,8.507042253521128
ODP0185-0801C-030R-005/039-042,1.2342602107231762,1.2410297417522307,1.7261864348004796,4.689210611688045,3.2662731058415932,2.917251168024135,9.269826439749007,5.050625623849305,7.777272068841769,8.363066282705832,7.443120808522318,7.6916278207375415,50.40067071847237,7.6526230979835415,2.7484800235139124,0.15602348708310435,11.206738532388636,10.0,7.422519746771315,5.007278020378457,6.19718309859155
ODP0185-0801C-031R-004/043-045,0.816290485408132,1.362094853385869,1.9141660743891415,4.058887996922531,4.422572841989106,3.371883133405741,8.5934514687746,4.763230507614691,10.836940292737141,11.660760711309099,10.306661477715199,10.501214723817634,50.18733274493208,6.596650163561732,2.8198533563987276,0.26150774329886134,10.007184088428358,14.017857142857144,10.37308660263072,6.593886462882096,8.507042253521128
ODP0185-0801C-031R-007/007-010,1.0209041716012235,1.6539774139972543,2.6656970500769277,4.861156030740823,5.193893794561362,4.842916976407236,7.6733716893842825,4.891721132973753,9.62300532672453,9.780352141473326,9.233010820303745,9.406489749109861,50.285114486219136,6.692175820067929,2.803187443781275,0.18737008168348154,10.892687056904835,12.767857142857144,9.451034460174657,6.797671033478893,7.774647887323945
ODP0185-0801C-032R-001/121-127,0.895675554759491,1.0768897739954097,1.515691062878127,3.8437796177406685,2.8788297359072157,2.988033507896691,9.289822123659606,5.132364911073014,7.701466774145867,8.51783376969149,7.509167241853501,7.50804904414188,50.3174367976547,7.817994678893959,2.7752427895875367,0.22533811944152354,10.809292523336392,10.089285714285715,7.330314532525709,4.52692867540029,6.028169014084507
ODP0185-0801C-034R-002/036-040,1.9293243675070433,1.6761623958800078,1.9988758337807842,5.33297066095699,4.983136768555925,6.0765407900375035,7.227136669721431,5.062808429552418,11.652709330857085,11.964937628418708,10.296748952238065,10.397877008994742,50.12805192894015,6.672517693955909,2.8284388720948517,0.24416228496914288,10.267279265768403,14.285714285714286,10.142573567016703,7.540029112081513,9.295774647887324
ODP0185-0801C-035R-003/100-104,2.2648576004751466,2.738886353045771,2.7609546748007596,5.378101198431329,5.808354436836706,4.096883097706065,8.790362201051025,5.375458883194698,12.45519391876026,12.090770825740956,10.768109841037775,11.242530468494222,50.33053461344629,6.558498203129535,2.973876620315326,0.24185501945982696,9.939779942199724,13.839285714285715,10.926317888104357,8.762736535662299,10.422535211267606
ODP0185-0801C-037R-004/106-110,1.0686175541010139,1.405960517522381,1.9249277813737742,3.6581095718679992,4.751185488713656,4.055527886323386,10.66697537080625,5.042220969729699,12.209881522043164,11.962161498203084,10.683374028789585,10.680117233861411,50.2826475045889,6.6685179826643965,2.879888611106077,0.28900913861289834,9.923087709583069,15.446428571428573,10.511394423999128,7.045123726346433,9.35211267605634
ODP0185-0801C-037R-005/112-114,1.1794061741050437,1.4061244972598226,1.9916023585831393,4.234359650563927,4.225270658706346,4.349329872648638,6.528214414925789,5.132095026469311,8.887286945474541,9.397439032784835,8.563408518978395,8.596738897399307,50.20689535191262,7.192924159031462,2.7761760655121477,0.1724861809730046,10.951096589140215,10.982142857142858,8.805597960455412,5.924308588064046,7.154929577464789
ODP0185-0801C-038R-001/022-027,0.7844786247884173,1.4427483506301044,1.9676271031831722,3.681246763755562,4.618670579648706,3.3217803298855832,6.7810397332280905,4.803135157610978,10.513653021975584,11.453959407877694,9.84342500404305,9.792980390357334,50.14391364170323,6.6368907048965164,2.811652939699509,0.20957695775503574,10.380208616473002,13.839285714285715,10.0964709598939,6.550218340611353,8.112676056338028
ODP0185-0801C-038R-003/053-059,0.8719172532548758,1.7494549663104222,2.4972275944852753,4.52855697136689,4.6944560162076705,4.120974699200282,7.230679151665165,4.682047296954628,9.710179265719471,11.050575828388533,9.62939758899246,9.5695067583204,50.277453592589985,6.447781380000813,2.756592117897941,0.19095605760525902,10.685489395434704,12.857142857142858,10.142573567016703,6.1717612809315865,7.211267605633804
ODP0185-0801C-042R-002/034-038,0.6682006444718286,1.2302541575210324,1.6135557720328346,4.10833904133289,2.9368155569261893,2.7072678718122196,8.227595544018477,5.044926075086051,8.131388634157735,8.86320575242099,7.851914974587735,8.11882155728626,50.22330051371419,7.549566623647922,2.777014887528599,0.17747785251464013,10.627208566355273,10.446428571428573,7.929648425122151,5.007278020378457,6.309859154929577
ODP0185-0801C-043R-001/013-015,0.8037384149778714,1.2062039087929752,1.9426780288270054,4.107581769240179,3.751254374190191,3.715006355633106,7.515044735321936,4.902690695415534,9.438041499820594,10.085851402051318,9.595893556898615,9.505366170625132,50.175871630613536,6.871748581799161,2.792813112359566,0.26454785775076767,10.571511359625742,12.589285714285715,9.404931853051853,5.647743813682678,7.380281690140845
ODP0185-0801C-043R-002/101-104,0.6316626305504964,1.1749674568607096,1.5984871820521722,4.103799384651581,3.150265397230677,2.828417916406111,8.146506244227615,4.561337648093347,7.727320116830951,8.94124049820629,7.85871854441302,8.045400811683193,50.30108368032558,7.420635611946398,2.7125331129222854,0.1728028825449185,10.803114661278556,10.357142857142858,7.975751032244954,4.643377001455604,5.859154929577465
ODP0185-0801C-043R-003/050-055,2.0781344045438845,1.7960986251003364,1.493044939901504,3.42623586737343,2.692794018483961,4.78023738138733,9.172888578797613,4.866148589056,5.543574979506352,7.441347445046045,6.328995237787205,6.516649620351016,50.10756990330431,7.650492671699048,2.564721965091915,0.11139496846154623,11.378975919951465,7.955357142857143,6.177749354455629,3.347889374090247,4.061971830985915
