Sample ID,Rb,Ba,Th,U,K,La,Ce,Pb,Sr,Nd,Y,Yb,Lu,SiO2,MgO,Na2O,P2O5,CaO,Zr,Ti,Nb
329-U1365E-11R-1-W 75/78,0.35299796230830244,1.1229184589898533,1.683519102345376,2.5098685321883805,2.120573172602604,5.656651675669396,6.87950759630733,5.945686002439009,4.470455765788864,8.558531702183348,8.58846434518837,7.727713021705455,7.970044072712502,50.47697390890992,7.67773188740352,2.7188073833898945,0.22236844995660454,10.315670443299675,9.025892857142859,8.759495353332609,3.9808893934169327
329-U1365E-11R-1-W 100/104,0.3546904737058913,1.0415420039480516,1.5861696790657782,2.099456047666483,2.3264712981699995,5.500576641195436,6.591238473056718,5.2822807162469445,4.487779411162679,8.213090641448275,8.48291374634127,7.693546757316183,8.036239980910565,50.487904458527375,7.7852547988273475,2.735667832363936,0.24547673139560922,10.175692807366874,8.75,8.759495353332609,3.9144156279351487
329-U1365E-11R-2-W 0/2,0.3415548435150561,1.053465034830135,1.6115567735410108,2.5074975195721665,2.369499635920654,5.8200955767737925,6.934597739158611,5.842808134033859,4.423627293348298,8.798569767463174,8.636663987447491,7.824222770001768,8.097538904168317,50.42849817169014,7.448684771461883,2.672740157324334,0.2830021924607448,10.39802941499997,9.209821428571429,9.128316210315035,3.937918033213563
329-U1365E-11R-2-W 2/4,0.3250800705348967,1.0169812651520778,1.6029682847671758,2.199477745933283,2.328766428763871,5.450497093690349,6.262030227133484,5.382175421654371,4.478081894532945,8.072960085942297,8.25964783017616,7.24361239753071,7.358297851578164,50.423564964668024,7.738428647829506,2.6489958281107033,0.2469585370306263,10.150330854866018,8.57857142857143,8.34457188922738,3.640099296283885
329-U1365E-11R-2-W 89/93,0.34036941405441873,0.9130875555791659,1.3745759067855579,1.8128032770134843,2.5060811452070744,5.257917000502281,6.05907267224222,4.394530565564456,4.453265601974308,7.793340408527017,8.12893573522676,7.280997455019605,7.451852682945639,50.4337962515909,7.870740513167024,2.655761970324696,0.2499255264670309,10.169654446146687,8.293750000000001,8.436777103472986,3.6836901437375467
329-U1365E-11R-3-W 77/81,0.2525693402081178,0.8005198294216991,1.5268544669164437,1.8876384876629018,2.162570621545373,4.913388474027839,6.100506455627422,4.219864727978579,4.482618331782252,8.234813612230406,8.287829676538196,7.246703372834494,7.401302227442754,50.422259189403675,7.641872446148329,2.583995090304312,0.32587441091454744,10.486189708456466,8.490178571428572,8.390674496350183,3.388069063167372
329-U1365E-12R-1-W 19/23,0.2961475422247173,0.9824790324357247,1.564394553964176,2.3588988663062462,2.0487559033602447,5.6054195528111554,6.71325741752187,5.486952943123561,4.464672645141411,8.454265876876557,8.736790675711145,7.739866487023511,8.014421486481886,50.45319403027911,7.598579429540721,2.6761156993524886,0.2722733234696485,10.371612159959481,8.98482142857143,8.851700567578215,3.759230302259337
329-U1365E-12R-1-W 71/76,0.30067922183939766,0.9264092433786096,1.4791793114918759,2.296128376974233,2.035228491856384,5.561704409751859,6.773890042716095,5.759854426532526,4.527383418511926,8.626888509393941,8.80448257213186,7.773243131040721,8.038521343000527,50.436930885518436,7.248410460336379,2.6672308307518673,0.30005034366527683,10.65175778378702,9.137500000000001,8.897803174701018,3.6559962171943794
329-U1365E-12R-2-W 66/68,0.35493485349044185,1.1060600497099953,1.6817835149951803,2.5445504189380075,2.2433171640519487,5.7508472783844615,6.881030131481885,5.706244631432035,4.44622403155382,8.63964715657275,8.60336654002104,7.803529229576132,8.041590267332872,50.43998970935279,7.57315883510454,2.704620688758932,0.2552375709108464,10.4944632360982,9.063392857142858,8.897803174701018,3.993338343828457
329-U1365E-12R-3-W 17/21,0.41845039150995894,1.1280401790043648,1.6982317197692023,2.3070903344437252,2.409049704524686,6.038017599482918,7.124612238587848,5.777704085740353,4.627086392147625,8.866754970104168,8.827091442916533,7.932779274012329,8.182745456503586,50.43303323579809,7.472205096214442,2.669373483221052,0.2671049150093065,10.41431604127409,9.43125,9.312726638806247,4.127192862045299
